spectrum_id,mp_id,cu_oxidation_state,status,reason,evidence
spectrum_0000,mp-10092,1.0,assigned,,query_snapshot.json:material_id=mp-10092; method=None
spectrum_1407,mp-1225072,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1225072; method=None
spectrum_1408,mp-1225120,1.0,assigned,,query_snapshot.json:material_id=mp-1225120; method=None
spectrum_1409,mp-1225152,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1225152; method=None
spectrum_1410,mp-1225153,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1225153; method=None
spectrum_1411,mp-1225157,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1225157; method=None
spectrum_1412,mp-1225307,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1225307; method=None
spectrum_1413,mp-1225325,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1225325; method=None
spectrum_1414,mp-1225327,1.0,assigned,,query_snapshot.json:material_id=mp-1225327; method=None
spectrum_1415,mp-1225340,2.0,assigned,,query_snapshot.json:material_id=mp-1225340; method=None
spectrum_1416,mp-1225396,1.0,assigned,,query_snapshot.json:material_id=mp-1225396; method=None
spectrum_1417,mp-1225514,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1225514; method=None
spectrum_1418,mp-1225549,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1225549; method=None
spectrum_1419,mp-1225592,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1225592; method=None
spectrum_1420,mp-1225597,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1225597; method=None
spectrum_1421,mp-1225628,1.0,assigned,,query_snapshot.json:material_id=mp-1225628; method=None
spectrum_1422,mp-1225663,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1225663; method=None
spectrum_1423,mp-1225665,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1225665; method=None
spectrum_1424,mp-1225724,1.0,assigned,,query_snapshot.json:material_id=mp-1225724; method=None
spectrum_1425,mp-1225822,1.8,assigned,,query_snapshot.json:material_id=mp-1225822; method=None
spectrum_1426,mp-1225826,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1225826; method=None
spectrum_1427,mp-1225836,1.0,assigned,,query_snapshot.json:material_id=mp-1225836; method=None
spectrum_1428,mp-1225882,2.0,assigned,,query_snapshot.json:material_id=mp-1225882; method=None
spectrum_1429,mp-1225890,1.6666666666666667,assigned,,query_snapshot.json:material_id=mp-1225890; method=None
spectrum_1430,mp-1225911,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1225911; method=None
spectrum_1431,mp-1225926,2.0,assigned,,query_snapshot.json:material_id=mp-1225926; method=None
spectrum_1432,mp-1225966,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1225966; method=None
spectrum_1433,mp-1225976,2.0,assigned,,query_snapshot.json:material_id=mp-1225976; method=None
spectrum_1434,mp-1225979,2.0,assigned,,query_snapshot.json:material_id=mp-1225979; method=None
spectrum_1435,mp-1225986,2.0,assigned,,query_snapshot.json:material_id=mp-1225986; method=None
spectrum_1436,mp-1226046,2.0,assigned,,query_snapshot.json:material_id=mp-1226046; method=None
spectrum_1437,mp-1226070,2.0,assigned,,query_snapshot.json:material_id=mp-1226070; method=None
spectrum_1438,mp-1226116,2.0,assigned,,query_snapshot.json:material_id=mp-1226116; method=None
spectrum_1439,mp-1226198,2.0,assigned,,query_snapshot.json:material_id=mp-1226198; method=None
spectrum_1440,mp-1226247,1.0,assigned,,query_snapshot.json:material_id=mp-1226247; method=None
spectrum_1441,mp-1226299,1.0,assigned,,query_snapshot.json:material_id=mp-1226299; method=None
spectrum_1442,mp-1226384,1.0,assigned,,query_snapshot.json:material_id=mp-1226384; method=None
spectrum_1443,mp-1226509,1.0,assigned,,query_snapshot.json:material_id=mp-1226509; method=None
spectrum_1444,mp-1226605,1.0,assigned,,query_snapshot.json:material_id=mp-1226605; method=None
spectrum_1445,mp-1226625,1.0,assigned,,query_snapshot.json:material_id=mp-1226625; method=None
spectrum_1446,mp-1226644,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1226644; method=None
spectrum_1447,mp-1226656,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1226656; method=None
spectrum_1448,mp-1226676,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1226676; method=None
spectrum_1449,mp-1226688,2.0,assigned,,query_snapshot.json:material_id=mp-1226688; method=None
spectrum_1450,mp-1226702,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1226702; method=None
spectrum_1451,mp-1226848,1.3333333333333333,assigned,,query_snapshot.json:material_id=mp-1226848; method=None
spectrum_1452,mp-1226887,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1226887; method=None
spectrum_1453,mp-1226908,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1226908; method=None
spectrum_1454,mp-1226991,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1226991; method=None
spectrum_1455,mp-1226999,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1226999; method=None
spectrum_1456,mp-1227648,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1227648; method=None
spectrum_1457,mp-1228013,2.0,assigned,,query_snapshot.json:material_id=mp-1228013; method=None
spectrum_1458,mp-1228084,2.0,assigned,,query_snapshot.json:material_id=mp-1228084; method=None
spectrum_1459,mp-1228096,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1228096; method=None
spectrum_1460,mp-1228148,2.0,assigned,,query_snapshot.json:material_id=mp-1228148; method=None
spectrum_1461,mp-1228194,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1228194; method=None
spectrum_1462,mp-1228217,1.0909090909090908,assigned,,query_snapshot.json:material_id=mp-1228217; method=None
spectrum_1463,mp-1228257,1.6666666666666667,assigned,,query_snapshot.json:material_id=mp-1228257; method=None
spectrum_1464,mp-1228350,1.0,assigned,,query_snapshot.json:material_id=mp-1228350; method=None
spectrum_1465,mp-1228360,1.0,assigned,,query_snapshot.json:material_id=mp-1228360; method=None
spectrum_1466,mp-1228373,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1228373; method=None
spectrum_1467,mp-1228402,2.0,assigned,,query_snapshot.json:material_id=mp-1228402; method=None
spectrum_1468,mp-1228434,2.0,assigned,,query_snapshot.json:material_id=mp-1228434; method=None
spectrum_1469,mp-1228503,2.0,assigned,,query_snapshot.json:material_id=mp-1228503; method=None
spectrum_1470,mp-1228560,2.25,assigned,,query_snapshot.json:material_id=mp-1228560; method=None
spectrum_1471,mp-1228920,2.0,assigned,,query_snapshot.json:material_id=mp-1228920; method=None
spectrum_1472,mp-1228942,2.0,assigned,,query_snapshot.json:material_id=mp-1228942; method=None
spectrum_1473,mp-1228960,1.0,assigned,,query_snapshot.json:material_id=mp-1228960; method=None
spectrum_1474,mp-1228961,1.0,assigned,,query_snapshot.json:material_id=mp-1228961; method=None
spectrum_1475,mp-1228975,1.0,assigned,,query_snapshot.json:material_id=mp-1228975; method=None
spectrum_1476,mp-1228980,2.0,assigned,,query_snapshot.json:material_id=mp-1228980; method=None
spectrum_1477,mp-1228984,1.0,assigned,,query_snapshot.json:material_id=mp-1228984; method=None
spectrum_1478,mp-1229021,2.0,assigned,,query_snapshot.json:material_id=mp-1229021; method=None
spectrum_1479,mp-1229027,1.0,assigned,,query_snapshot.json:material_id=mp-1229027; method=None
spectrum_1480,mp-1229080,1.105263157894737,assigned,,query_snapshot.json:material_id=mp-1229080; method=None
spectrum_1481,mp-1229131,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1229131; method=None
spectrum_1482,mp-1232290,2.3333333333333335,assigned,,query_snapshot.json:material_id=mp-1232290; method=None
spectrum_1483,mp-1232302,2.0,assigned,,query_snapshot.json:material_id=mp-1232302; method=None
spectrum_1484,mp-1232332,1.0,assigned,,query_snapshot.json:material_id=mp-1232332; method=None
spectrum_1485,mp-1232423,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1232423; method=None
spectrum_1486,mp-12444,1.0,assigned,,query_snapshot.json:material_id=mp-12444; method=None
spectrum_1487,mp-12453,1.0,assigned,,query_snapshot.json:material_id=mp-12453; method=None
spectrum_1488,mp-1246246,1.0,assigned,,query_snapshot.json:material_id=mp-1246246; method=None
spectrum_1489,mp-12550,1.0,assigned,,query_snapshot.json:material_id=mp-12550; method=None
spectrum_1490,mp-12562,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-12562; method=None
spectrum_1491,mp-12608,1.0,assigned,,query_snapshot.json:material_id=mp-12608; method=None
spectrum_1492,mp-12614,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-12614; method=None
spectrum_1493,mp-12732,1.75,assigned,,query_snapshot.json:material_id=mp-12732; method=None
spectrum_1494,mp-12759,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-12759; method=None
spectrum_1495,mp-12791,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-12791; method=None
spectrum_1496,mp-12802,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-12802; method=None
spectrum_1497,mp-12834,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-12834; method=None
spectrum_1498,mp-12947,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-12947; method=None
spectrum_1499,mp-12984,1.0,assigned,,query_snapshot.json:material_id=mp-12984; method=None
spectrum_1500,mp-13171,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13171; method=None
spectrum_1501,mp-13172,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13172; method=None
spectrum_1502,mp-13200,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13200; method=None
spectrum_1503,mp-13202,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13202; method=None
spectrum_1504,mp-13203,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13203; method=None
spectrum_1505,mp-13218,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13218; method=None
spectrum_1506,mp-13220,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13220; method=None
spectrum_1507,mp-13221,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13221; method=None
spectrum_1508,mp-13222,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13222; method=None
spectrum_1509,mp-13223,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13223; method=None
spectrum_1510,mp-13225,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13225; method=None
spectrum_1511,mp-13226,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13226; method=None
spectrum_1512,mp-13227,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13227; method=None
spectrum_1513,mp-13240,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13240; method=None
spectrum_1514,mp-13361,2.0,assigned,,query_snapshot.json:material_id=mp-13361; method=None
spectrum_1515,mp-13392,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13392; method=None
spectrum_1516,mp-13400,1.0,assigned,,query_snapshot.json:material_id=mp-13400; method=None
spectrum_1517,mp-13401,1.0,assigned,,query_snapshot.json:material_id=mp-13401; method=None
spectrum_1518,mp-13413,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-13413; method=None
spectrum_1519,mp-1368,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1368; method=None
spectrum_1520,mp-1377,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1377; method=None
spectrum_1521,mp-13967,1.0,assigned,,query_snapshot.json:material_id=mp-13967; method=None
spectrum_1522,mp-14116,1.0,assigned,,query_snapshot.json:material_id=mp-14116; method=None
spectrum_1523,mp-14205,1.0,assigned,,query_snapshot.json:material_id=mp-14205; method=None
spectrum_1524,mp-14455,2.0,assigned,,query_snapshot.json:material_id=mp-14455; method=None
spectrum_1525,mp-14786,1.25,assigned,,query_snapshot.json:material_id=mp-14786; method=None
spectrum_1526,mp-14969,1.0,assigned,,query_snapshot.json:material_id=mp-14969; method=None
spectrum_1527,mp-15039,2.0,assigned,,query_snapshot.json:material_id=mp-15039; method=None
spectrum_1528,mp-15147,2.0,assigned,,query_snapshot.json:material_id=mp-15147; method=None
spectrum_1529,mp-15222,1.0,assigned,,query_snapshot.json:material_id=mp-15222; method=None
spectrum_1530,mp-15223,1.0,assigned,,query_snapshot.json:material_id=mp-15223; method=None
spectrum_1531,mp-1527,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1527; method=None
spectrum_1532,mp-15387,2.0,assigned,,query_snapshot.json:material_id=mp-15387; method=None
spectrum_1533,mp-15987,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-15987; method=None
spectrum_1534,mp-1607,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1607; method=None
spectrum_1535,mp-16497,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-16497; method=None
spectrum_1536,mp-16498,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-16498; method=None
spectrum_1537,mp-16543,1.0,assigned,,query_snapshot.json:material_id=mp-16543; method=None
spectrum_1538,mp-16638,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-16638; method=None
spectrum_1539,mp-16668,1.0625,assigned,,query_snapshot.json:material_id=mp-16668; method=None
spectrum_1540,mp-16684,1.0,assigned,,query_snapshot.json:material_id=mp-16684; method=None
spectrum_1541,mp-16750,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-16750; method=None
spectrum_1542,mp-16751,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-16751; method=None
spectrum_1543,mp-16753,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-16753; method=None
spectrum_1544,mp-16867,1.0,assigned,,query_snapshot.json:material_id=mp-16867; method=None
spectrum_1545,mp-17224,2.0,assigned,,query_snapshot.json:material_id=mp-17224; method=None
spectrum_1546,mp-17660,1.0,assigned,,query_snapshot.json:material_id=mp-17660; method=None
spectrum_1547,mp-17856,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-17856; method=None
spectrum_1548,mp-17929,1.0,assigned,,query_snapshot.json:material_id=mp-17929; method=None
spectrum_1549,mp-18267,2.0,assigned,,query_snapshot.json:material_id=mp-18267; method=None
spectrum_1550,mp-1837,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1837; method=None
spectrum_1551,mp-18685,1.0,assigned,,query_snapshot.json:material_id=mp-18685; method=None
spectrum_1552,mp-1882,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1882; method=None
spectrum_1553,mp-193,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-193; method=None
spectrum_1554,mp-1937,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1937; method=None
spectrum_1555,mp-1955,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1955; method=None
spectrum_1556,mp-1971,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-1971; method=None
spectrum_1557,mp-19724,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-19724; method=None
spectrum_1558,mp-19782,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-19782; method=None
spectrum_1559,mp-19955,1.0,assigned,,query_snapshot.json:material_id=mp-19955; method=None
spectrum_1560,mp-2000,2.0,assigned,,query_snapshot.json:material_id=mp-2000; method=None
spectrum_1561,mp-20003,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-20003; method=None
spectrum_1562,mp-20010,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-20010; method=None
spectrum_1563,mp-20024,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-20024; method=None
spectrum_1564,mp-20157,1.0,assigned,,query_snapshot.json:material_id=mp-20157; method=None
spectrum_1565,mp-20173,1.0,assigned,,query_snapshot.json:material_id=mp-20173; method=None
spectrum_1566,mp-20219,1.0,assigned,,query_snapshot.json:material_id=mp-20219; method=None
spectrum_1567,mp-20290,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-20290; method=None
spectrum_1568,mp-2031,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-2031; method=None
spectrum_1569,mp-20502,2.0,assigned,,query_snapshot.json:material_id=mp-20502; method=None
spectrum_1570,mp-2051,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-2051; method=None
spectrum_1571,mp-20637,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-20637; method=None
spectrum_1572,mp-2066,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-2066; method=None
spectrum_1573,mp-20663,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-20663; method=None
spectrum_1574,mp-20665,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-20665; method=None
spectrum_1575,mp-20774,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-20774; method=None
spectrum_1576,mp-2078,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-2078; method=None
spectrum_1577,mp-20844,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-20844; method=None
spectrum_1578,mp-20865,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-20865; method=None
spectrum_1579,mp-21067,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-21067; method=None
spectrum_1580,mp-21436,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-21436; method=None
spectrum_1581,mp-21478,1.0,assigned,,query_snapshot.json:material_id=mp-21478; method=None
spectrum_1582,mp-21533,2.0,assigned,,query_snapshot.json:material_id=mp-21533; method=None
spectrum_1583,mp-21578,2.0,assigned,,query_snapshot.json:material_id=mp-21578; method=None
spectrum_1584,mp-21609,1.0,assigned,,query_snapshot.json:material_id=mp-21609; method=None
spectrum_1585,mp-21612,1.0,assigned,,query_snapshot.json:material_id=mp-21612; method=None
spectrum_1586,mp-21670,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-21670; method=None
spectrum_1587,mp-21855,2.0,assigned,,query_snapshot.json:material_id=mp-21855; method=None
spectrum_1588,mp-21985,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-21985; method=None
spectrum_1589,mp-22066,1.0,assigned,,query_snapshot.json:material_id=mp-22066; method=None
spectrum_1590,mp-22188,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-22188; method=None
spectrum_1591,mp-22229,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-22229; method=None
spectrum_1592,mp-22261,1.0,assigned,,query_snapshot.json:material_id=mp-22261; method=None
spectrum_1593,mp-22277,1.0,assigned,,query_snapshot.json:material_id=mp-22277; method=None
spectrum_1594,mp-22295,1.0,assigned,,query_snapshot.json:material_id=mp-22295; method=None
spectrum_1595,mp-22306,2.0,assigned,,query_snapshot.json:material_id=mp-22306; method=None
spectrum_1596,mp-22485,2.0,assigned,,query_snapshot.json:material_id=mp-22485; method=None
spectrum_1597,mp-2258,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-2258; method=None
spectrum_1598,mp-22683,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-22683; method=None
spectrum_1599,mp-22696,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-22696; method=None
spectrum_1600,mp-227,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-227; method=None
spectrum_1601,mp-22725,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-22725; method=None
spectrum_1602,mp-22740,1.0,assigned,,query_snapshot.json:material_id=mp-22740; method=None
spectrum_1603,mp-22913,1.0,assigned,,query_snapshot.json:material_id=mp-22913; method=None
spectrum_1604,mp-22953,1.0,assigned,,query_snapshot.json:material_id=mp-22953; method=None
spectrum_1605,mp-23017,1.0,assigned,,query_snapshot.json:material_id=mp-23017; method=None
spectrum_1606,mp-23032,2.0,assigned,,query_snapshot.json:material_id=mp-23032; method=None
spectrum_1607,mp-23065,1.0,assigned,,query_snapshot.json:material_id=mp-23065; method=None
spectrum_1608,mp-23085,2.0,assigned,,query_snapshot.json:material_id=mp-23085; method=None
spectrum_1609,mp-23102,2.0,assigned,,query_snapshot.json:material_id=mp-23102; method=None
spectrum_1610,mp-23219,2.0,assigned,,query_snapshot.json:material_id=mp-23219; method=None
spectrum_1611,mp-2334,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-2334; method=None
spectrum_1612,mp-24196,2.0,assigned,,query_snapshot.json:material_id=mp-24196; method=None
spectrum_1613,mp-2462,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-2462; method=None
spectrum_1614,mp-2481,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-2481; method=None
spectrum_1615,mp-2500,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-2500; method=None
spectrum_1616,mp-2613,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-2613; method=None
spectrum_1617,mp-2643,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-2643; method=None
spectrum_1618,mp-2698,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-2698; method=None
spectrum_1619,mp-27234,2.0,assigned,,query_snapshot.json:material_id=mp-27234; method=None
spectrum_1620,mp-2726,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-2726; method=None
spectrum_1621,mp-27321,1.25,assigned,,query_snapshot.json:material_id=mp-27321; method=None
spectrum_1622,mp-27336,2.0,assigned,,query_snapshot.json:material_id=mp-27336; method=None
spectrum_1623,mp-27424,1.0,assigned,,query_snapshot.json:material_id=mp-27424; method=None
spectrum_1624,mp-27804,2.0,assigned,,query_snapshot.json:material_id=mp-27804; method=None
spectrum_1625,mp-27961,1.0,assigned,,query_snapshot.json:material_id=mp-27961; method=None
spectrum_1626,mp-2797,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-2797; method=None
spectrum_1627,mp-27999,1.0,assigned,,query_snapshot.json:material_id=mp-27999; method=None
spectrum_1628,mp-2801,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-2801; method=None
spectrum_1629,mp-28034,1.5,assigned,,query_snapshot.json:material_id=mp-28034; method=None
spectrum_1630,mp-28273,1.0,assigned,,query_snapshot.json:material_id=mp-28273; method=None
spectrum_1631,mp-28467,1.2,assigned,,query_snapshot.json:material_id=mp-28467; method=None
spectrum_1632,mp-28556,2.0,assigned,,query_snapshot.json:material_id=mp-28556; method=None
spectrum_1633,mp-28687,1.0,assigned,,query_snapshot.json:material_id=mp-28687; method=None
spectrum_1634,mp-28692,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-28692; method=None
spectrum_1635,mp-28741,1.0,assigned,,query_snapshot.json:material_id=mp-28741; method=None
spectrum_1636,mp-2877,2.5,assigned,,query_snapshot.json:material_id=mp-2877; method=None
spectrum_1637,mp-28789,1.0,assigned,,query_snapshot.json:material_id=mp-28789; method=None
spectrum_1638,mp-29069,1.75,assigned,,query_snapshot.json:material_id=mp-29069; method=None
spectrum_1639,mp-29136,1.0,assigned,,query_snapshot.json:material_id=mp-29136; method=None
spectrum_1640,mp-29199,1.0,assigned,,query_snapshot.json:material_id=mp-29199; method=None
spectrum_1641,mp-29362,1.0,assigned,,query_snapshot.json:material_id=mp-29362; method=None
spectrum_1642,mp-29403,1.0,assigned,,query_snapshot.json:material_id=mp-29403; method=None
spectrum_1643,mp-29440,1.0,assigned,,query_snapshot.json:material_id=mp-29440; method=None
spectrum_1644,mp-30,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30; method=None
spectrum_1645,mp-3015,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-3015; method=None
spectrum_1646,mp-30178,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30178; method=None
spectrum_1647,mp-30195,2.0,assigned,,query_snapshot.json:material_id=mp-30195; method=None
spectrum_1648,mp-3034,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-3034; method=None
spectrum_1649,mp-30428,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30428; method=None
spectrum_1650,mp-30439,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30439; method=None
spectrum_1651,mp-30472,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30472; method=None
spectrum_1652,mp-30579,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30579; method=None
spectrum_1653,mp-30580,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30580; method=None
spectrum_1654,mp-30581,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30581; method=None
spectrum_1655,mp-30584,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30584; method=None
spectrum_1656,mp-30585,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30585; method=None
spectrum_1657,mp-30586,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30586; method=None
spectrum_1658,mp-30587,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30587; method=None
spectrum_1659,mp-30591,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30591; method=None
spectrum_1660,mp-30595,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30595; method=None
spectrum_1661,mp-30598,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30598; method=None
spectrum_1662,mp-30600,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30600; method=None
spectrum_1663,mp-30910,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-30910; method=None
spectrum_1664,mp-31194,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-31194; method=None
spectrum_1665,mp-31273,2.0,assigned,,query_snapshot.json:material_id=mp-31273; method=None
spectrum_1666,mp-31423,1.75,assigned,,query_snapshot.json:material_id=mp-31423; method=None
spectrum_1667,mp-31469,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-31469; method=None
spectrum_1668,mp-3177,1.0,assigned,,query_snapshot.json:material_id=mp-3177; method=None
spectrum_1669,mp-33218,,unresolved,Cu_assignment_unavailable,query_snapshot.json:material_id=mp-33218; method=None
spectrum_1670,mp-3345,1.6666666666666667,assigned,,query_snapshot.json:material_id=mp-3345; method=None
spectrum_1671,mp-3390,2.5,assigned,,query_snapshot.json:material_id=mp-3390; method=None
spectrum_1672,mp-34126,2.0,assigned,,query_snapshot.json:material_id=mp-34126; method=None
spectrum_1673,mp-3456,2.0,assigned,,query_snapshot.json:material_id=mp-3456; method=None
spectrum_1674,mp-3522,1.0,assigned,,query_snapshot.json:material_id=mp-3522; method=None
spectrum_1675,mp-35267,1.0,assigned,,query_snapshot.json:material_id=mp-35267; method=None
spectrum_1676,mp-3557,1.0,assigned,,query_snapshot.json:material_id=mp-3557; method=None
