material_id,label
mp-1203055,1.0
mp-504753,1.5
mp-5869,2.0
mp-4105,2.5
mp-20505,1.0
mp-7112,1.33
mp-1194512,2.0
mp-3412,2.5
mp-9317,1.0
mp-7433,1.0
mp-5346,2.5
mp-570564,2.0
mp-569204,1.5
mp-13212,1.0
mp-555818,1.0
mp-14825,1.67
mp-1200376,2.0
mp-555517,2.0
mp-559141,2.0
mp-14623,1.0
mp-22292,1.0
mp-9855,1.0
mp-7194,2.0
mp-1205488,1.75
mp-1188128,1.12
mp-1079564,1.0
mp-28807,1.08
mp-8016,1.0
mp-567720,1.0
mp-556538,2.0
mp-1199530,1.0
mp-3574,0.0
mp-557574,1.0
mp-510589,2.0
mp-6616,2.0
mp-568811,1.0
mp-9763,1.0
mp-23129,2.0
mp-1201134,2.0
mp-20509,2.25
mp-9503,1.0
mp-975640,0.0
mp-504588,2.0
mp-545467,2.5
mp-22543,1.67
mp-8790,2.0
mp-683917,0.0
mp-4043,1.0
mp-6166,1.0
mp-1095661,1.0
mp-1105196,2.0
mp-14785,1.25
mp-1190351,2.0
mp-1202008,2.0
mp-558055,1.0
mp-15684,1.0
mp-559159,2.0
mp-3762,1.0
mp-1105457,2.0
mp-546226,2.0
mp-554590,2.0
mp-10350,2.0
mp-753181,2.0
mp-12070,1.0
mp-1103664,1.0
mp-1079294,2.0
mp-721415,2.0
mp-13306,1.0
mp-707973,2.0
mp-555821,2.0
mp-555595,2.0
mp-568659,2.0
mp-20072,1.0
mp-557935,2.0
mp-559099,2.0
mp-554071,2.0
mp-1205378,1.0
mp-545706,2.0
mp-23143,2.0
mp-567097,0.0
mp-541149,1.0
mp-20677,2.5
mp-22736,1.0
mp-642316,1.0
mp-1191807,2.0
mp-557998,1.0
mp-1198506,1.0
mp-1202875,1.0
mp-10748,1.0
mp-556074,2.0
mp-21552,2.0
mp-1079688,0.0
mp-22400,2.0
mp-19722,2.0
mp-621619,0.0
mp-556781,1.0
mp-636476,2.0
mp-15988,1.0
mp-20936,2.0
mp-568779,1.0
mp-20322,1.0
mp-560238,2.0
mp-5256,1.0
mp-20107,1.0
mp-17486,1.0
mp-1203203,2.0
mp-672265,0.0
mp-13348,1.0
mp-10824,2.0
mp-18089,1.67
mp-11143,1.56
mp-600449,2.0
mp-557143,2.0
mp-20525,2.0
mp-1078922,1.0
mp-1069520,0.0
mp-1198812,1.0
mp-978092,1.0
mp-1200105,1.0
mp-14012,1.0
mp-619067,1.0
mp-640894,2.0
mp-1195160,1.0
mp-554150,1.0
mp-624928,2.0
mp-1103265,0.0
mp-569952,1.0
mp-641487,2.0
mp-761,0.0
mp-556303,2.0
mp-1102920,2.0
mp-556252,2.0
mp-28073,2.0
mp-1008923,1.0
mp-559551,1.5
mp-22010,2.0
mp-1179980,1.0
mp-6562,2.0
mp-1205271,2.0
mp-12728,1.0
mp-28888,1.0
mp-730473,2.0
mp-15221,1.0
mp-1102425,0.0
mp-1201552,2.0
mp-1198068,2.5
mp-504746,1.2
mp-29396,1.0
mp-10379,0.0
mp-559339,2.0
mp-707987,2.0
mp-636383,2.0
mp-10835,1.0
mp-568800,1.0
mp-556177,2.0
mp-11147,1.0
mp-28488,1.0
mp-569710,1.0
mp-504747,2.0
mp-757878,1.0
mp-1078081,2.0
mp-556982,2.0
mp-11924,1.0
mp-1105830,1.0
mp-559811,1.0
mp-555509,1.0
mp-553966,1.5
mp-6879,2.0
mp-696795,2.0
mp-12322,1.0
mp-574367,2.0
mp-572313,2.0
mp-1080538,2.0
mp-9425,1.0
mp-980195,0.0
mp-23481,1.0
mp-12008,0.0
mp-1103757,2.0
mp-1102432,2.0
mp-738675,2.0
mp-1201127,2.0
mp-554777,2.0
mp-21527,2.0
mp-30999,2.0
mp-690725,2.0
mp-552934,1.0
mp-1190579,1.0
mp-624307,1.14
mp-615682,2.0
mp-1203798,1.0
mp-21259,2.0
mp-1199239,2.0
mp-5514,1.0
mp-23353,1.0
mp-22623,1.0
mp-704317,2.0
mp-31237,2.0
mp-1203632,2.0
mp-633403,1.33
mp-7435,1.0
mp-9194,1.0
mp-605120,2.0
mp-4728,2.0
mp-601257,1.0
mp-563041,2.0
mp-623862,1.0
mp-1199816,2.0
mp-14931,2.0
mp-20484,2.0
mp-570909,2.0
mp-1191920,1.0
mp-28376,2.0
mp-632802,2.0
mp-2280,2.0
mp-6595,1.0
mp-1078269,1.0
mp-615754,2.0
mp-1203507,2.0
mp-1105167,2.0
mp-5127,1.0
mp-29557,1.0
mp-1197716,2.0
mp-27450,2.0
mp-697072,2.0
mp-4362,2.0
mp-20474,1.0
mp-640053,1.0
mp-1024988,1.0
mp-505562,1.0
mp-1196772,2.0
mp-11144,0.0
mp-27677,1.0
mp-606617,0.0
mp-11613,2.0
mp-559813,2.0
mp-560271,2.0
mp-557618,2.0
mp-1105144,2.0
mp-560865,2.0
mp-1199172,1.0
mp-18672,1.0
mp-696290,2.0
mp-1080723,0.0
mp-1200375,0.0
mp-1196262,1.18
mp-759393,2.0
mp-9600,2.0
mp-571189,1.0
mp-7434,1.0
mp-1181649,2.0
mp-698120,1.0
mp-1182377,2.0
mp-558431,2.0
mp-16118,1.0
mp-11769,1.0
mp-10498,2.0
mp-9202,2.0
mp-561024,2.0
mp-5000,1.5
mp-865972,1.0
mp-22773,2.0
mp-27226,2.0
mp-1079541,2.0
mp-22085,0.0
mp-696360,2.0
mp-3435,1.0
mp-29049,2.0
mp-7298,1.5
mp-6820,2.0
mp-1106295,1.0
mp-1197218,1.0
mp-6969,2.5
mp-10245,1.0
mp-1203102,2.0
mp-16559,1.0
mp-6704,2.0
mp-20930,1.0
mp-22982,1.0
mp-6312,2.0
mp-561182,2.0
mp-581749,1.0
mp-1106233,1.0
mp-1181662,2.0
mp-1203302,2.0
mp-7470,1.0
mp-1205241,0.0
mp-1079944,2.0
mp-698318,2.0
mp-505244,1.0
mp-505223,2.0
mp-977414,1.0
mp-12954,1.0
mp-1192367,1.0
mp-561312,2.0
mp-15896,1.0
mp-1104157,2.5
mp-3988,2.0
mp-553890,2.0
mp-7473,1.5
mp-22803,2.0
mp-617283,2.0
mp-1204081,2.0
mp-1056079,0.0
mp-1198573,1.67
mp-6408,1.0
mp-15742,2.0
mp-653337,2.33
mp-1203208,2.0
mp-556030,2.0
mp-17192,1.0
mp-1194211,1.0
mp-1191782,2.0
mp-554040,2.0
mp-1189126,2.0
mp-17747,1.0
mp-1105864,0.0
mp-998890,0.0
mp-569346,1.0
mp-1198564,1.0
mp-1105578,1.0
mp-28020,1.0
mp-9389,0.0
mp-560611,1.0
mp-1188790,2.0
mp-505618,2.0
mp-1169,0.0
mp-1189310,1.0
mp-21652,2.25
mp-669542,0.0
mp-583424,2.0
mp-10985,1.0
mp-1194491,2.0
mp-601195,2.0
mp-1104602,2.5
mp-12557,1.0
mp-1202691,2.0
mp-24242,2.0
mp-559978,2.0
mp-1194161,2.0
mp-18240,1.0
mp-1192822,1.0
mp-608366,2.0
mp-5081,1.0
mp-708015,2.0
mp-1204490,2.0
mp-1105842,2.0
mp-13189,1.0
mp-571541,0.0
mp-973410,0.0
mp-567472,1.0
mp-722275,2.0
mp-1200788,1.67
mp-980769,0.0
mp-572625,1.0
mp-30596,0.0
mp-734045,2.0
mp-24522,2.0
mp-5725,1.0
mp-651268,1.0
mp-1192074,1.0
mp-1104573,0.0
mp-1199963,2.5
mp-16057,2.0
mp-1205334,1.0
mp-4924,0.0
mp-1181491,0.0
mp-505436,2.0
mp-683899,1.0
mp-578628,1.67
mp-21457,0.0
mp-23686,2.0
mp-1103016,2.0
mp-20766,1.0
mp-554163,2.0
mp-1106325,1.0
mp-17265,2.0
mp-3098,1.0
mp-1190935,2.0
mp-560453,1.0
mp-1692,2.0
mp-1189200,1.0
mp-1196912,2.0
mp-624909,2.0
mp-1025510,1.0
mp-5511,2.0
mp-680446,1.0
mp-559047,2.0
mp-865018,1.0
mp-1103309,2.0
mp-555855,2.0
mp-1104904,2.0
mp-1105236,1.67
mp-1025500,2.0
mp-28568,1.0
mp-2917,2.5
mp-510654,2.0
mp-17272,1.0
mp-697523,2.0
mp-504884,1.0
mp-10091,1.5
mp-1025519,1.0
mp-6698,1.0
mp-581276,2.0
mp-7439,1.0
mp-21763,1.0
mp-578931,2.0
mp-505808,2.0
mp-9390,1.0
mp-567271,1.0
mp-561499,1.0
mp-619545,2.0
mp-669550,0.0
mp-14025,2.0
mp-22202,2.0
mp-12806,2.0
mp-649627,1.0
mp-600154,2.0
mp-16116,1.0
mp-1191604,1.0
mp-1198545,2.0
mp-1106088,2.0
mp-983565,1.0
mp-570081,1.0
mp-1200251,2.0
mp-21354,1.0
mp-23516,2.0
mp-1200185,2.0
mp-640885,1.0
mp-504871,2.0
mp-555267,1.0
mp-24429,2.0
mp-22171,1.67
mp-7436,1.0
mp-20020,2.0
mp-28660,1.67
mp-10519,2.0
mp-554497,0.0
mp-974729,0.0
mp-9453,1.0
mp-12265,2.0
mp-23731,2.0
mp-4014,2.0
mp-505198,1.0
mp-505110,1.0
mp-980066,1.0
mp-18079,1.0
mp-647164,1.0
mp-9304,1.0
mp-504928,1.0
mp-7467,1.0
mp-21730,2.0
mp-1196830,0.0
mp-510459,2.0
mp-1078576,1.0
mp-17395,2.0
mp-1200514,2.0
mp-13900,1.0
mp-644277,2.0
mp-1203211,2.0
mp-16564,2.0
mp-9318,1.0
mp-569532,0.0
mp-1202343,2.0
mp-554624,2.0
mp-18162,1.5
mp-1008922,1.0
mp-11770,2.0
mp-20255,1.0
mp-1203898,2.0
mp-12029,1.0
mp-6972,1.0
mp-4242,0.0
mp-5454,1.75
mp-7474,1.5
mp-866097,1.0
mp-1101887,1.75
mp-11834,2.0
mp-6189,2.0
mp-1198566,2.0
mp-1194729,2.0
mp-583429,2.0
mp-5862,1.0
mp-1203008,2.0
mp-542554,1.0
mp-669419,1.0
mp-558199,1.0
mp-709921,2.0
mp-707285,2.0
mp-21784,1.33
mp-1199501,1.0
mp-19949,2.0
mp-1195388,2.0
mp-504531,2.0
mp-5029,2.0
mp-5456,2.0
mp-1195095,2.0
mp-8066,1.0
mp-615420,2.0
mp-1195054,2.0
mp-6027,2.0
mp-4539,1.0
mp-556202,2.0
mp-1191611,0.0
mp-1203070,1.67
mp-1200198,0.0
mp-15686,1.0
mp-662543,2.0
mp-705846,2.0
mp-642448,1.0
mp-1194904,2.0
mp-505515,2.0
mp-613927,2.0
mp-669391,1.0
mp-1078698,0.0
mp-22522,1.0
mp-1196467,2.0
mp-7374,1.0
mp-10967,1.0
mp-9195,1.0
mp-669427,2.0
mp-680388,2.0
mp-560796,1.0
mp-17869,2.0
mp-10437,1.0
mp-547517,2.0
mp-20545,2.0
mp-572903,2.0
mp-1188383,2.0
mp-22449,1.0
mp-644883,1.0
mp-510569,2.0
mp-1192045,1.0
mp-773133,2.0
mp-549487,2.0
mp-14694,2.0
mp-1095653,0.0
mp-1007924,1.0
mp-572807,2.0
mp-1103821,2.0
mp-1104648,0.0
mp-985,0.0
mp-722243,2.0
mp-554160,2.0
mp-1195044,2.5
mp-19902,2.0
mp-551613,2.0
mp-606644,2.0
mp-567768,1.0
mp-1190996,1.0
mp-1201464,1.0
mp-555681,1.0
mp-7634,1.0
mp-698401,2.0
mp-1478,1.5
mp-1193978,0.0
mp-1204270,2.0
mp-5014,1.0
mp-653586,1.0
mp-15998,1.5
mp-607182,1.0
mp-15685,1.0
mp-18259,2.0
mp-1192663,2.0
mp-13696,1.0
mp-1067556,1.0
mp-542302,1.0
mp-927,2.0
mp-705486,2.0
mp-17063,1.0
mp-1079103,2.0
mp-4409,2.0
mp-541323,2.0
mp-1079516,0.0
mp-699707,2.0
mp-542553,1.0
mp-1195946,2.0
mp-683928,2.0
mp-672238,2.0
mp-1191652,2.0
mp-17322,1.0
mp-548609,2.0
mp-1189905,2.0
mp-21364,2.0
mp-19813,2.0
mp-9420,2.5
mp-1190203,2.0
mp-649957,2.0
mp-1078918,2.0
mp-6602,2.0
mp-510226,2.0
mp-1201220,2.0
mp-569136,1.91
mp-29211,1.0
mp-1192412,1.0
mp-3934,1.33
mp-1205410,1.0
mp-1202117,2.0
mp-1079292,2.0
mp-1078762,1.0
mp-1201155,2.0
mp-541327,2.0
mp-707247,2.0
mp-571440,1.0
mp-15986,1.0
mp-8220,1.0
mp-29457,2.0
mp-560187,2.0
mp-1194986,2.4
mp-1194777,2.0
mp-545359,1.0
mp-4255,1.0
mp-991676,1.0
mp-1101801,1.0
mp-568082,1.0
mp-21129,2.0
mp-654374,2.0
mp-608239,2.0
mp-1102554,2.0
mp-6287,1.0
mp-6278,2.0
mp-1195252,2.0
mp-555901,2.0
mp-24156,2.0
mp-510294,2.0
mp-18595,2.0
mp-8120,1.0
mp-653811,1.67
mp-1018800,1.0
mp-15985,0.0
mp-669330,1.0
mp-1192902,2.0
mp-974307,1.0
mp-22039,0.0
mp-12364,1.0
mp-642737,2.0
mp-1095367,2.0
mp-1195164,1.0
mp-541773,2.0
mp-1202669,2.0
mp-707874,1.0
mp-555599,2.0
mp-1197759,1.0
mp-1197774,2.0
mp-6467,2.0
mp-504966,1.0
mp-695887,2.0
mp-505448,1.0
mp-557225,1.0
mp-549580,2.0
mp-559757,2.0
mp-14266,1.07
mp-9247,2.0
mp-541331,2.0
mp-1196333,2.0
mp-628617,2.0
mp-9117,2.0
mp-510547,2.0
mp-11603,1.0
mp-600207,2.0
mp-29091,1.0
mp-8287,2.0
mp-1102721,2.0
mp-6118,2.0
mp-622199,1.0
mp-559826,1.0
mp-699540,2.0
mp-505815,1.0
mp-1198330,0.0
mp-12266,2.0
mp-23434,2.0
mp-29449,1.0
mp-1095038,0.0
mp-1188468,0.0
mp-1191524,2.0
mp-9421,2.5
mp-9640,2.0
mp-16421,1.0
mp-863763,1.0
mp-22716,1.0
mp-1202993,2.0
mp-1191495,0.0
mp-559918,1.5
mp-554109,2.0
mp-12454,1.0
mp-1105189,2.0
mp-557946,2.0
mp-11606,1.0
mp-20401,0.0
mp-6789,2.25
mp-22811,1.0
mp-19943,2.0
mp-22666,2.0
mp-1018791,1.0
mp-510281,1.0
mp-1008867,1.0
mp-24145,2.0
mp-15277,1.21
mp-1204687,2.0
mp-1198480,2.0
mp-24013,2.0
mp-1192702,2.0
mp-10442,1.0
mp-1195764,2.0
mp-720380,2.0
mp-13982,1.0
mp-1191203,1.0
mp-553943,2.0
mp-697156,2.0
mp-8446,1.0
mp-565590,1.25
mp-556574,2.0
mp-1079209,0.0
mp-1182662,2.0
mp-1203158,0.0
mp-1006615,1.0
mp-9372,2.0
mp-1201527,2.25
mp-1199575,2.0
mp-680690,2.0
mp-555358,1.0
mp-662575,2.0
mp-1191142,2.0
mp-554994,1.0
mp-543047,2.0
mp-504567,2.0
mp-1079213,0.0
mp-569129,1.0
mp-19848,2.0
mp-1102095,1.75
mp-1192107,0.0
mp-11142,1.56
mp-29300,2.0
mp-568611,1.0
mp-9158,1.0
mp-557970,2.0
mp-1191849,2.0
mp-12023,1.0
mp-1077392,0.0
mp-510471,1.0
mp-7680,2.0
mp-1191603,2.0
mp-10993,2.0
mp-1202137,2.0
mp-13829,1.0
mp-554097,1.0
mp-569764,1.0
mp-560601,2.0
mp-6090,2.0
mp-545525,2.0
