material,site,weight,correction,p_cn,li_cn,p_cutoff_A,li_cutoff_A,li_cn_2p8,li_cn_3p2,p_nearest_A,li_nearest_A,peak_e,onset_e,centroid_e
025,32_1,1,7.412983669399986,1,3,2.6,3.0,3,3,2.0658916504891915,2.4406817407252603,2403.1000000000186,2403.0057010361165,2406.4181869122767
025,33_1,1,7.000663371299973,1,2,2.6,3.0,2,2,2.040993113108078,2.406629058703461,2402.8500000000176,2402.7577684533812,2405.923732390471
025,34_1,1,7.423191541900032,1,3,2.6,3.0,3,3,2.105899294716211,2.3931125359159893,2403.1500000000187,2403.0302170854043,2406.3877153546905
025,35_1,1,7.547547961099966,1,3,2.6,3.0,3,3,2.0675223590643923,2.4008472132162195,2403.200000000019,2403.1334349036247,2406.4832786229044
025,36_1,1,7.7016793314999425,1,3,2.6,3.0,3,3,2.059305885432621,2.4532833026638152,2403.3500000000195,2403.250220464096,2406.47883664616
025,37_1,1,7.80955033430001,1,1,2.6,3.0,1,1,1.9468741643834113,2.4885694325300367,2403.6000000000204,2403.2779011114626,2405.9071398561964
025,38_1,1,7.41630547849997,1,2,2.6,3.0,2,2,2.0552299779061474,2.3700133135835175,2403.0500000000184,2402.9634067929924,2406.0550945547147
025,39_1,1,7.889540843100013,1,1,2.6,3.0,1,2,1.9397450142442798,2.5476792170242084,2403.6500000000206,2403.3004107072006,2405.961589940575
025,40_1,1,7.975094666299933,1,2,2.6,3.0,2,2,1.9457406146581075,2.6023945097240846,2403.7000000000207,2403.3162861714627,2406.1663778518027
025,41_1,1,7.400652412699941,1,3,2.6,3.0,3,3,2.0798774465212553,2.387626349238149,2403.1000000000186,2403.0188788073183,2406.4063757894514
025,42_1,1,7.446672331099956,1,3,2.6,3.0,3,3,2.0827918360006774,2.3350085728515415,2403.1500000000187,2403.068252318359,2406.4523549482356
025,43_1,1,7.4797114500000355,1,3,2.6,3.0,3,3,2.066491502356717,2.4289188366878323,2403.1500000000187,2403.0708064375076,2406.513064575971
025,44_1,1,8.153621873499937,1,3,2.6,3.0,3,3,1.9861902548637467,2.5095741276792443,2403.6500000000206,2403.4209760906047,2406.513941219049
025,45_1,1,7.244203388400024,1,2,2.6,3.0,2,2,2.025676853737754,2.376076425125111,2402.950000000018,2402.881748301725,2406.014781010765
025,46_1,1,7.640235530699952,1,3,2.6,3.0,3,3,2.0559364060510132,2.3387352380803654,2403.250000000019,2403.1800825635137,2406.4419310922453
025,47_1,1,7.130549987200027,1,2,2.6,3.0,2,2,2.0259981435599355,2.3950098734522696,2402.950000000018,2402.8294762161977,2406.045003250082
025,48_1,1,7.235485387499956,1,3,2.6,3.0,3,3,2.0910346038531897,2.366123190404006,2403.1500000000187,2403.025263487384,2406.3483499325152
025,49_1,1,7.2402464256999775,1,2,2.6,3.0,2,2,2.023423206621877,2.4028100470609353,2402.950000000018,2402.8323823723167,2406.0233607595537
025,50_1,1,7.166639213700041,1,3,2.6,3.0,3,3,2.076287097617681,2.3367177178401466,2402.900000000018,2402.8366960073135,2406.4602690699485
025,51_1,1,7.341257997500014,1,2,2.6,3.0,2,2,2.0346589423182255,2.394656214721324,2403.0500000000184,2402.9613633359845,2406.1748699183568
025,52_1,1,7.69894607609997,1,3,2.6,3.0,3,3,2.0573449387237757,2.4208289944077874,2403.3000000000193,2403.2295765110666,2406.5879329092663
025,53_1,1,7.558438147400003,1,3,2.6,3.0,3,3,2.0807389930297475,2.310841227559096,2403.200000000019,2403.1382714802494,2406.6336953435693
025,54_1,1,7.297885043800038,1,3,2.6,3.0,3,3,2.069442504545363,2.36937845098783,2403.000000000018,2402.9312458072927,2406.4669096792113
025,55_1,1,7.395126817300023,1,3,2.6,3.0,3,3,2.0740881269000075,2.39799259399069,2403.1000000000186,2403.0065212880286,2406.46988754671
025,56_1,1,8.152699083399995,1,3,2.6,3.0,3,3,1.9944261375178403,2.507220332454045,2403.8500000000213,2403.590747521966,2406.5022961711234
025,57_1,1,7.364365473000005,1,3,2.6,3.0,3,3,2.0723481376335537,2.355062039796451,2403.1000000000186,2402.9977089473136,2406.463077769004
025,58_1,1,7.614896162599942,1,3,2.6,3.0,3,3,2.059013900111545,2.4125834515738336,2403.250000000019,2403.153668925681,2406.4875036928256
025,59_1,1,7.526274356599947,1,3,2.6,3.0,3,3,2.06380391982306,2.3536239874458893,2403.200000000019,2403.0918389555773,2406.2928190359394
025,60_1,1,8.095113838299952,1,3,2.6,3.0,3,3,1.9725820226399289,2.5874734743898826,2403.6000000000204,2403.379647794499,2406.4137358066278
026,01_1,1,8.056086627700001,1,3,2.6,3.0,3,3,2.0414850886993072,2.445628082798318,2403.45000000002,2403.350723658982,2406.4951208878383
026,02_1,1,8.326962467599975,1,3,2.6,3.0,3,3,1.9870735316511623,2.591059939034522,2403.8500000000213,2403.598638426124,2406.4762949564083
026,03_1,1,7.7579296904000685,1,3,2.6,3.0,3,3,2.0669894622976592,2.40919796548757,2403.200000000019,2403.113606833408,2406.3430253689385
026,04_1,1,8.113679347800014,1,2,2.6,3.0,1,2,1.9701651084046898,2.4623200099202287,2403.800000000021,2403.494826605867,2406.248320532828
026,05_1,1,8.281574501099985,1,2,2.6,3.0,2,2,1.9751666739900051,2.489148141402461,2403.8500000000213,2403.523180887221,2406.299913551811
026,06_1,1,7.780195780100035,1,2,2.6,3.0,2,2,2.045951762510654,2.444261404546724,2403.55000000002,2403.199570721932,2405.9938144975463
026,07_1,1,8.319445840600023,1,2,2.6,3.0,2,2,1.9583525391932441,2.481319301982012,2403.750000000021,2403.46040827878,2406.1422544890606
026,08_1,1,7.930542904400051,1,3,2.6,3.0,3,3,2.0583951452696834,2.433442522362433,2403.3000000000193,2403.2132974014708,2406.3203882249836
026,09_1,1,7.439687036800027,1,2,2.6,3.0,2,2,2.0526431705859602,2.3872707367585617,2403.000000000018,2402.8765643039337,2406.218013536954
026,10_1,1,7.840336513500075,1,3,2.6,3.0,3,3,2.060664891773318,2.434889761136572,2403.250000000019,2403.1466059231034,2406.4415870893754
026,11_1,1,8.058983324700074,1,3,2.6,3.0,3,3,2.060962858953174,2.4622929191317406,2403.4000000000196,2403.2887066338944,2406.3078102964014
026,12_1,1,7.994409959,1,3,2.6,3.0,3,3,2.0431552594567193,2.519629836013151,2403.3500000000195,2403.254236695294,2406.345860465287
026,13_1,1,7.6098034535999926,1,3,2.6,3.0,3,3,2.111241954485685,2.3421937071215666,2403.1500000000187,2403.014686552689,2406.4604738111593
026,14_1,1,8.18407367410005,1,1,2.6,3.0,1,1,1.9501409392546445,2.6679382598725403,2403.750000000021,2403.4685331213227,2405.9430772699534
026,15_1,1,8.305404098400054,1,3,2.6,3.0,3,3,1.9853092878069825,2.6035809921210866,2403.800000000021,2403.585883217934,2406.4683700981955
026,16_1,1,7.952204895500012,1,3,2.6,3.0,3,3,2.0601420334153806,2.480001600421924,2403.3000000000193,2403.2328686578217,2406.4237423904237
026,17_1,1,7.511119504000039,1,3,2.6,3.0,3,3,2.1004037459031086,2.3917225421045125,2403.0500000000184,2402.958646933006,2406.409196067993
026,18_1,1,7.754476903000054,1,2,2.6,3.0,2,2,2.044728020780513,2.412632699205785,2403.1500000000187,2403.0611338395984,2406.048126040636
026,19_1,1,8.123477693100021,1,3,2.6,3.0,3,3,2.0678402503741053,2.476520374881234,2403.50000000002,2403.3811117684354,2406.4931699002955
026,20_1,1,8.087369945400011,1,3,2.6,3.0,3,3,2.077059152032361,2.386448649157159,2403.4000000000196,2403.313385238346,2406.525638263376
026,21_1,1,7.44962512849999,1,2,2.6,3.0,2,2,2.033953337327076,2.4381486812109308,2403.0500000000184,2402.9079680300697,2405.9198687753365
026,22_1,1,8.263540682300068,1,2,2.6,3.0,2,2,1.9721775788314955,2.489756187939516,2403.800000000021,2403.5265503924734,2406.2161992819574
026,23_1,1,8.169029886900086,1,1,2.6,3.0,1,1,1.9506812946648409,2.6058522883487574,2403.750000000021,2403.424884751668,2406.0115907656345
026,24_1,1,8.108018990700025,1,3,2.6,3.0,3,3,2.0703064874066985,2.535119011266274,2403.45000000002,2403.336596797456,2406.360708575945
026,25_1,1,8.244972966100063,1,2,2.6,3.0,2,2,1.9588636060101932,2.6063944477540995,2403.800000000021,2403.4263593624764,2406.034884481109
026,26_1,1,7.871287736100063,1,3,2.6,3.0,3,3,2.0638894188379786,2.403416320203812,2403.4000000000196,2403.2464092356513,2406.4500386699597
026,27_1,1,7.972121519500011,1,3,2.6,3.0,3,3,2.056793127575342,2.399552936837256,2403.3500000000195,2403.263622002897,2406.46685136107
026,28_1,1,8.00019646410003,1,3,2.6,3.0,3,3,2.0521917309997724,2.467108933804054,2403.4000000000196,2403.286299588325,2406.350587854352
026,29_1,1,8.109605590600033,1,1,2.6,3.0,1,1,1.9329363050438944,2.664658047074502,2403.6500000000206,2403.2445289978536,2405.8822425204557
026,30_1,1,7.696374763400019,1,2,2.6,3.0,2,2,2.028215636589961,2.4393044037559743,2403.200000000019,2403.0590964909793,2405.8948208208794
026,31_1,1,7.714805915100023,1,3,2.6,3.0,3,3,2.0677286546007845,2.474053755912199,2403.1500000000187,2403.0717911519428,2406.3822006783316
026,32_1,1,8.009501794500038,1,1,2.6,3.0,1,1,1.9444700550446488,2.5376759081006597,2403.750000000021,2403.329407511765,2405.9460820732547
026,33_1,1,8.03756161140006,1,3,2.6,3.0,3,3,2.0764415003226313,2.473682960529232,2403.45000000002,2403.3255603480734,2406.3857337308423
026,34_1,1,8.300019581800019,1,2,2.6,3.0,2,3,1.98096077670596,2.5313881489743717,2403.800000000021,2403.573410044913,2406.5010539234568
026,35_1,1,8.158233224900044,1,2,2.6,3.0,1,2,1.9252298958627014,2.6152551329000118,2403.6500000000206,2403.3190719432478,2406.106244519342
026,36_1,1,8.01699803710005,1,3,2.6,3.0,3,3,2.070069027440839,2.420433348947157,2403.4000000000196,2403.293019941741,2406.31819977601
026,37_1,1,8.25929076749999,1,2,2.6,3.0,2,2,1.9627469420351036,2.5421694422722214,2403.8500000000213,2403.4514468831667,2406.2425625940996
026,38_1,1,7.975046445400087,1,3,2.6,3.0,3,3,2.0677552641250676,2.4397683990303074,2403.4000000000196,2403.3255685210315,2406.65085880211
026,39_1,1,8.100082028300019,1,3,2.6,3.0,3,3,2.061641125734141,2.4510531963605096,2403.45000000002,2403.364379117855,2406.49316846527
026,40_1,1,8.081874906800008,1,3,2.6,3.0,3,3,2.063022243779709,2.4327811913176918,2403.4000000000196,2403.310301365857,2406.4417389418995
026,41_1,1,7.572126300500056,1,3,2.6,3.0,3,3,2.1058861265911,2.3855513344159744,2403.1000000000186,2403.005407221081,2406.3558955356357
026,42_1,1,7.734381964399992,1,3,2.6,3.0,2,3,2.0550367457484566,2.3665266960073152,2403.1500000000187,2403.052038676987,2406.3445351634127
026,43_1,1,8.11629858930003,1,1,2.6,3.0,1,1,1.950607252024055,2.4463393411386445,2403.750000000021,2403.385533984975,2405.8939959645836
026,44_1,1,8.051865381400006,1,3,2.6,3.0,3,3,2.0608274891391667,2.450691285930279,2403.4000000000196,2403.31303715454,2406.311296134868
026,45_1,1,7.426260201499986,1,2,2.6,3.0,2,2,2.045474862138353,2.3730686922886055,2403.000000000018,2402.8760836705537,2405.988816947885
026,46_1,1,8.23967951120003,1,2,2.6,3.0,2,2,1.969526695340055,2.4426919093313426,2403.800000000021,2403.5044270284234,2406.3007250222327
026,47_1,1,8.007285063800014,1,3,2.6,3.0,3,3,2.078101958478799,2.413838390259793,2403.45000000002,2403.3109493329684,2406.437677518946
026,48_1,1,8.156736013700082,1,2,2.6,3.0,2,2,1.9729216791382262,2.636653126375341,2403.8500000000213,2403.5202285108,2406.163203658302
026,49_1,1,7.821024366100019,1,3,2.6,3.0,3,3,2.079860893646863,2.395510684343881,2403.3500000000195,2403.1996172729932,2406.2863020439813
026,50_1,1,7.9100182052000525,1,3,2.6,3.0,2,3,2.0580970900748885,2.4489809278697043,2403.45000000002,2403.271449490503,2406.257209475166
026,51_1,1,7.9667362713999905,1,3,2.6,3.0,3,3,2.0557867518055173,2.403809036569932,2403.3500000000195,2403.258603449986,2406.4413121645784
026,52_1,1,8.563427510900004,1,3,2.6,3.0,3,3,2.007865341058475,2.452513922642652,2403.8500000000213,2403.665183288959,2406.5278838865424
026,53_1,1,7.2017294127000575,1,1,2.6,3.0,1,1,1.9943753574311236,2.38717065687768,2402.8000000000175,2402.713028530592,2405.741671508454
026,54_1,1,7.800135800900082,1,3,2.6,3.0,3,3,2.0760386949882794,2.389724634828399,2403.250000000019,2403.1538417231372,2406.347558694898
026,55_1,1,8.046284307100025,1,3,2.6,3.0,3,3,2.062150604881211,2.3917478488152337,2403.4000000000196,2403.3071797724233,2406.473792633823
026,56_1,1,8.076852832400046,1,3,2.6,3.0,3,3,2.074986592078458,2.427357653252209,2403.4000000000196,2403.3320197570274,2406.702896538944
026,57_1,1,7.444336476999993,1,2,2.6,3.0,2,2,2.071158841387102,2.342809941513404,2403.000000000018,2402.8783938487923,2405.9521799549902
026,58_1,1,8.086809653699987,1,3,2.6,3.0,3,3,2.063861198721011,2.379081334632292,2403.45000000002,2403.3477173814695,2406.356788899904
027,01_1,1,6.847048840099932,1,3,2.6,3.0,3,3,2.070634722694096,2.5035016474244536,2403.4000000000196,2403.356947211054,2406.2749833657526
027,02_1,1,7.403844399199999,1,3,2.6,3.0,3,3,2.049807411595147,2.4215503451853047,2403.6500000000206,2403.596392231866,2406.518639471373
027,03_1,1,7.305654450799995,1,3,2.6,3.0,3,3,2.0435956866125404,2.538310907220402,2403.6500000000206,2403.568992735125,2406.2571700136145
027,04_1,1,7.013974400599938,1,2,2.6,3.0,2,2,2.0142944761564374,2.5283882866082004,2403.45000000002,2403.3469241811617,2406.057352188655
027,05_1,1,7.206567790200021,1,2,2.6,3.0,2,2,2.00170558977893,2.5304762798800544,2403.50000000002,2403.416458957298,2406.1099777309764
027,06_1,1,7.309885285299973,1,3,2.6,3.0,3,3,2.0688136819820913,2.5117935093487387,2403.7000000000207,2403.608883914606,2406.212419731542
027,07_1,1,7.00295277189999,1,2,2.6,3.0,2,2,2.0186763221381456,2.5097188593617403,2403.50000000002,2403.3640723931417,2406.0061469429893
027,08_1,1,7.201159120700021,1,3,2.6,3.0,3,3,2.0558918050137427,2.502147409087164,2403.6000000000204,2403.5373373436614,2406.2812172803165
027,09_1,1,7.348754747499973,1,3,2.6,3.0,3,3,2.0650979669192444,2.5068413978571424,2403.7000000000207,2403.612820414312,2406.2068804343494
027,10_1,1,7.164962457399932,1,2,2.6,3.0,2,2,2.0072110318447254,2.5267756780596407,2403.50000000002,2403.405163895192,2406.090050733558
027,11_1,1,7.326179928299998,1,3,2.6,3.0,3,3,2.0352615290146367,2.425846716871911,2403.6000000000204,2403.543007292195,2406.587583493447
027,12_1,1,7.020709893899991,1,3,2.6,3.0,3,3,2.0197266311354185,2.5103800419748894,2403.45000000002,2403.3928360796253,2406.4774268747424
027,13_1,1,7.458078146499934,1,3,2.6,3.0,3,3,2.0641365041641078,2.445034629792161,2403.7000000000207,2403.6219347874717,2406.6033269469785
027,14_1,1,7.151201079599966,1,3,2.6,3.0,3,3,2.0166698726793997,2.498153033440369,2403.55000000002,2403.476395885663,2406.537777580625
027,15_1,1,7.008324224499944,1,3,2.6,3.0,3,3,2.0227106822948677,2.482438855958592,2403.50000000002,2403.403586135757,2406.514901585876
027,16_1,1,7.1452842239000045,1,3,2.6,3.0,3,3,2.05225314158945,2.404554764371738,2403.50000000002,2403.444582072311,2406.5750871937385
027,17_1,1,7.200582725000034,1,3,2.6,3.0,3,3,2.0110901912441927,2.535175730325031,2403.55000000002,2403.4834377366606,2406.513405302305
027,18_1,1,7.484844737999949,1,3,2.6,3.0,3,3,2.0587126217241103,2.4691630240707103,2403.750000000021,2403.6685373275686,2406.5348488931945
027,19_1,1,7.239155311300024,1,2,2.6,3.0,2,2,2.0078794881599267,2.4401860566612736,2403.55000000002,2403.448453822532,2406.3081328788335
027,20_1,1,7.196993448799988,1,3,2.6,3.0,3,3,2.0456679170141254,2.4430837309958124,2403.6000000000204,2403.5330117114813,2406.6051581803513
027,21_1,1,7.43336557370003,1,3,2.6,3.0,3,3,2.030586205119252,2.468096111372627,2403.750000000021,2403.637672788117,2406.4372468230104
027,22_1,1,7.131625999999926,1,2,2.6,3.0,2,2,2.0099906533237606,2.4575093224449174,2403.50000000002,2403.403333420303,2406.1889098646598
027,23_1,1,7.168246173300032,1,3,2.6,3.0,3,3,2.0395865488817098,2.468440151137928,2403.6000000000204,2403.5277358223602,2406.556399502812
027,24_1,1,6.925926200500033,1,1,2.6,3.0,1,1,1.9656940036169228,2.4007962754695407,2403.3000000000193,2403.2125558242233,2405.9850084199466
027,25_1,1,7.1984289738999365,1,2,2.6,3.0,2,2,2.017823823379056,2.4736624905781666,2403.50000000002,2403.4355387775286,2406.286703099678
027,26_1,1,7.39055533340003,1,3,2.6,3.0,3,3,2.032146234288258,2.4605342559163677,2403.7000000000207,2403.6099580440923,2406.4514321969555
027,27_1,1,8.16673805629993,2,0,2.6,3.0,0,0,2.1282941035463616,3.268094859775508,2404.4000000000233,2404.1782289667367,2406.1552962788464
027,28_1,1,7.949578081099942,2,0,2.6,3.0,0,0,2.146576806000221,3.2227380755838073,2404.300000000023,2404.097550497944,2406.0689752220246
027,29_1,1,8.192993510300006,2,0,2.6,3.0,0,0,2.143058872513746,3.3956408086274608,2404.4000000000233,2404.168493004659,2406.0901300194314
027,30_1,1,8.00250478669997,2,1,2.6,3.0,1,1,2.161579177646041,2.5277038592146623,2404.350000000023,2404.1589964622653,2406.155252173104
027,31_1,1,7.9124206361000216,2,0,2.6,3.0,0,1,2.155750681384548,3.078352164987026,2404.300000000023,2404.101994343741,2406.0805641184957
027,32_1,1,7.971271516099936,2,0,2.6,3.0,0,0,2.1218983216871337,3.26753863259866,2404.2500000000227,2404.0466382515006,2406.100006364123
027,33_1,1,8.070454159299961,2,1,2.6,3.0,1,1,2.154451179414645,2.569116501295485,2404.4000000000233,2404.1681714343545,2406.179352406356
027,34_1,1,8.19369233769996,2,0,2.6,3.0,0,0,2.13522228710149,3.2650279644186284,2404.4000000000233,2404.193804829619,2406.0926558994606
027,35_1,1,7.495181665199955,1,3,2.6,3.0,3,3,2.0510559850669257,2.4555265398695263,2403.750000000021,2403.630496105656,2406.4640263453502
027,36_1,1,7.190214711099962,1,3,2.6,3.0,3,3,2.0575139926442065,2.4426466545195864,2403.6000000000204,2403.495292560969,2406.5215585075225
027,37_1,1,7.352274584000021,1,2,2.6,3.0,2,2,2.0208956521380688,2.4347575460011344,2403.55000000002,2403.4695163270726,2406.3499513912616
027,38_1,1,7.010456976799988,1,2,2.6,3.0,2,2,2.0173492243466242,2.4091158023247723,2403.45000000002,2403.3560093548735,2406.157045294752
027,39_1,1,6.920495211400015,1,2,2.6,3.0,2,2,2.0214193448116298,2.40841632421776,2403.3500000000195,2403.2825328609642,2406.2420981468217
027,40_1,1,7.47928329759999,1,3,2.6,3.0,3,3,2.0502964908910593,2.4657644022918914,2403.750000000021,2403.6252276977934,2406.4679791324324
027,41_1,1,7.220210971199956,1,3,2.6,3.0,3,3,2.04969610466595,2.4387956915410123,2403.6000000000204,2403.5002195449097,2406.4983796697006
027,42_1,1,7.338000628399943,1,2,2.6,3.0,2,2,2.0187227636965512,2.426506655305476,2403.55000000002,2403.464999692052,2406.326445431545
027,43_1,1,7.440339226800019,1,3,2.6,3.0,2,3,2.0270894585770263,2.4643606593279874,2403.6500000000206,2403.539955690524,2406.403407861562
027,44_1,1,7.122036843900003,1,3,2.6,3.0,3,3,2.0195397939721977,2.4438526542376797,2403.55000000002,2403.456473841224,2406.4030157623943
027,45_1,1,7.500754976999993,1,3,2.6,3.0,2,3,2.0482389809547366,2.4314418834389677,2403.7000000000207,2403.628890763683,2406.4609043187506
027,46_1,1,7.088053429999965,1,3,2.6,3.0,3,3,2.0343657849198005,2.448835522836997,2403.50000000002,2403.4510010451836,2406.462526715094
027,47_1,1,7.058068326099935,1,3,2.6,3.0,3,3,2.0354172192470052,2.4260413223521016,2403.50000000002,2403.430997081929,2406.4320996023253
027,48_1,1,7.42122181519993,1,3,2.6,3.0,3,3,2.0410822897043035,2.438362574159437,2403.6500000000206,2403.5410871851973,2406.435363812162
027,49_1,1,7.135168289599973,1,3,2.6,3.0,3,3,2.018101010357136,2.5127620610009487,2403.55000000002,2403.443718574393,2406.3682661069174
027,50_1,1,7.492190687799976,1,3,2.6,3.0,3,3,2.0555148607856357,2.438726146821116,2403.7000000000207,2403.630140053566,2406.507618573191
027,51_1,1,7.479022009600036,1,3,2.6,3.0,3,3,2.0476433500282263,2.4471364720343067,2403.7000000000207,2403.6075754095336,2406.5720209047026
027,52_1,1,7.189146188099986,1,3,2.6,3.0,3,3,2.0446430339129966,2.5199079386617633,2403.6000000000204,2403.526464902452,2406.5411830814514
027,53_1,1,7.52370278959999,1,3,2.6,3.0,3,3,2.0555245335905554,2.4901222584742295,2403.750000000021,2403.654565933667,2406.5834810612637
027,54_1,1,7.240880090800038,1,3,2.6,3.0,3,3,2.04921700159687,2.5645015641062803,2403.6500000000206,2403.565700406157,2406.518489013763
027,55_1,1,7.260560277499971,1,3,2.6,3.0,3,3,2.039729696988336,2.5572853219786924,2403.6500000000206,2403.5529380477456,2406.5490205052015
027,56_1,1,7.4426385853000046,1,3,2.6,3.0,3,3,2.0466210141267003,2.437628054613615,2403.6500000000206,2403.575400545316,2406.5566601640494
027,57_1,1,7.121456575699932,1,3,2.6,3.0,3,3,2.0485623629038883,2.5129607873426076,2403.55000000002,2403.4847100696707,2406.4998403909117
027,58_1,1,7.461057235600007,1,3,2.6,3.0,3,3,2.046612910278635,2.4522672480861587,2403.7000000000207,2403.605516747813,2406.537314691517
027,59_1,1,6.89976752739997,1,3,2.6,3.0,3,3,2.0561732565825723,2.4786890442333926,2403.45000000002,2403.3716613640036,2406.5499908169168
027,60_1,1,7.46222953669996,1,1,2.6,3.0,1,1,1.9396711598120442,2.499755636672252,2403.7000000000207,2403.3950520479716,2405.941759083909
027,61_1,1,6.681205640000023,1,2,2.6,3.0,2,2,2.0324599010392626,2.4352241724978905,2403.3000000000193,2403.212791364066,2406.296557647168
027,62_1,1,7.521653099900009,1,3,2.6,3.0,3,3,2.072352675440965,2.43809382415649,2403.750000000021,2403.691017387872,2406.649997345586
027,63_1,1,7.418255600899974,1,1,2.6,3.0,1,1,1.9483767810118677,2.4892736360359278,2403.800000000021,2403.493814454463,2406.0298768507987
027,64_1,1,6.856978534899997,1,3,2.6,3.0,3,3,2.067415718788454,2.4767606701730527,2403.4000000000196,2403.3557082647376,2406.5228147843372
027,65_1,1,7.526123511400009,1,3,2.6,3.0,3,3,2.0787194355561427,2.438080189063939,2403.750000000021,2403.6940812721277,2406.6498308414916
027,66_1,1,6.910173438399997,1,3,2.6,3.0,3,3,2.0586659316692697,2.485863346298113,2403.4000000000196,2403.3687565103946,2406.5404519250287
027,67_1,1,7.292362996699936,1,3,2.6,3.0,2,3,2.0393765506235098,2.4332337981749,2403.55000000002,2403.4648812670266,2406.4115710963456
027,68_1,1,6.674432949899952,1,3,2.6,3.0,3,3,2.072073264444193,2.377117148271103,2403.3000000000193,2403.226092121412,2406.50794864572
027,69_1,1,6.816847061900011,1,3,2.6,3.0,3,3,2.061813942427744,2.407872825654505,2403.3500000000195,2403.3010812143593,2406.5422822098685
027,70_1,1,6.810452186200013,1,3,2.6,3.0,3,3,2.0614493512557654,2.405151834773202,2403.3500000000195,2403.28778564639,2406.5258561521114
027,71_1,1,7.271411863500027,1,3,2.6,3.0,2,3,2.039047487459093,2.413206203709339,2403.50000000002,2403.4401502645387,2406.389660377444
027,72_1,1,6.791380995499969,1,3,2.6,3.0,3,3,2.063488672951815,2.3956246196458753,2403.3500000000195,2403.292428271245,2406.535112253714
027,73_1,1,7.574966337199979,1,3,2.6,3.0,3,3,1.9792077337345233,2.635624883839043,2403.8500000000213,2403.622726417895,2406.3283581740257
027,74_1,1,6.906292507599936,1,3,2.6,3.0,3,3,2.062526812080832,2.428631021453207,2403.45000000002,2403.377560455647,2406.4120809349824
027,75_1,1,7.5194002254000365,1,3,2.6,3.0,3,3,2.068605416995195,2.4409786201948984,2403.750000000021,2403.679264926854,2406.55542194428
027,76_1,1,6.805204738000032,1,3,2.6,3.0,3,3,2.066842215218889,2.5094621316310963,2403.4000000000196,2403.3391188073774,2406.3248523984666
027,77_1,1,6.887086574899989,1,3,2.6,3.0,3,3,2.069332048902068,2.413076345343864,2403.45000000002,2403.3710704203336,2406.375185676474
027,78_1,1,7.5825909141999395,1,3,2.6,3.0,3,3,1.993064617408495,2.6274734550037953,2403.9000000000215,2403.697571329541,2406.4567117638226
027,79_1,1,6.911554465100025,1,3,2.6,3.0,3,3,2.0620143137558995,2.4340420018428532,2403.45000000002,2403.3758302947003,2406.396952155573
027,80_1,1,7.499498120099998,1,3,2.6,3.0,3,3,2.068006285817971,2.437317765381544,2403.750000000021,2403.6682342156732,2406.5240462270594
027,81_1,1,7.542211895300037,1,2,2.6,3.0,2,2,1.9614125952383132,2.5746149398593117,2403.800000000021,2403.5551622695384,2406.1774569880827
027,82_1,1,6.951710976299941,1,3,2.6,3.0,3,3,2.06442435579941,2.525588856019449,2403.45000000002,2403.4039479177654,2406.370315277074
027,83_1,1,7.422464633199974,1,3,2.6,3.0,3,3,2.0490728411641412,2.4344642200079893,2403.6500000000206,2403.609090716247,2406.5356844509747
027,84_1,1,6.808547321199988,1,2,2.6,3.0,2,2,2.039911655391136,2.4980571669281213,2403.3500000000195,2403.2852502172695,2406.2179742874937
027,85_1,1,7.406345728100009,1,1,2.6,3.0,1,1,1.943970934535158,2.5200067019180796,2403.800000000021,2403.4795215821587,2405.998539343286
027,86_1,1,6.943022158799961,1,3,2.6,3.0,3,3,2.06300771100828,2.5207045152633545,2403.45000000002,2403.385286132225,2406.353570460536
028,01_1,1,8.38116053699997,2,2,2.6,3.0,2,2,2.1580867517611635,2.585780614974124,2404.050000000022,2403.852694265232,2406.273318188921
028,02_1,1,7.606765495699982,1,2,2.6,3.0,2,2,2.035496253190085,2.406907476010397,2403.250000000019,2403.175296422056,2406.0588682837947
028,03_1,1,7.779466959800008,1,2,2.6,3.0,2,2,2.003125964403643,2.4552727041369353,2403.4000000000196,2403.3259076214963,2406.2632045362357
028,04_1,1,7.899473237999937,1,3,2.6,3.0,3,3,2.0689993448338035,2.4419499650706444,2403.50000000002,2403.39890098758,2406.492126528802
028,05_1,1,7.707760514999951,1,3,2.6,3.0,3,3,2.023594412872231,2.5486592754345874,2403.45000000002,2403.3425833036354,2406.292992573693
028,06_1,1,7.917256258699963,1,3,2.6,3.0,3,3,2.042634844513951,2.444372655223531,2403.55000000002,2403.4387387057445,2406.4906293293393
028,07_1,1,7.721676479599999,1,3,2.6,3.0,3,3,2.080619232445245,2.4241432137958934,2403.45000000002,2403.3525916576896,2406.4791261273544
028,08_1,1,7.858846251599919,1,3,2.6,3.0,3,3,2.0708584388248945,2.4190289430359666,2403.50000000002,2403.4087929219877,2406.5241734420174
028,09_1,1,7.907866450199919,1,4,2.6,3.0,4,4,2.0727789071647904,2.5138462690290937,2403.6000000000204,2403.5065393581476,2406.6783848376817
028,10_1,1,8.332472067999978,1,2,2.6,3.0,2,2,1.9591978932663234,2.5314702141540204,2403.750000000021,2403.476761523111,2406.1634645356276
028,11_1,1,7.931772738099954,1,4,2.6,3.0,4,4,2.0733504814945207,2.5294215931032973,2403.6000000000204,2403.5368926833853,2406.6839537366122
028,12_1,1,7.7275631356999686,1,3,2.6,3.0,3,3,2.068769298253558,2.5089846734719172,2403.45000000002,2403.3611399041147,2406.322967881361
