material_id,energy_eV,intensity
mp-1207193,967.8,2.118608478734509
mp-1207193,967.9,2.1268941863154454
mp-1207193,968.0,2.136836676945959
mp-1207193,968.1,2.1467791675764727
mp-1207193,968.2,2.156721658206986
mp-1207193,968.3,2.1666641488374996
mp-1207193,968.4,2.175772458231561
mp-1207193,968.5,2.1851659565903514
mp-1207193,968.6,2.19512882474371
mp-1207193,968.7,2.205091692897069
mp-1207193,968.8,2.2150545610504278
mp-1207193,968.9,2.2250174292037865
mp-1207193,969.0,2.2349802973571533
mp-1207193,969.1,2.245140108048905
mp-1207193,969.2,2.255299918740657
mp-1207193,969.3,2.265213545206688
mp-1207193,969.4,2.2743029897000433
mp-1207193,969.5,2.2833924341933987
mp-1207193,969.6,2.2919713036338405
mp-1207193,969.7,2.2946785599688866
mp-1207193,969.8,2.297385816303932
mp-1207193,969.9,2.3000930726389774
mp-1207193,970.0,2.302800328974023
mp-1207193,970.1,2.3055075853090687
mp-1207193,970.2,2.307570309068148
mp-1207193,970.3,2.29778056769364
mp-1207193,970.4,2.287990826319133
mp-1207193,970.5,2.278201084944625
mp-1207193,970.6,2.268411343570117
mp-1207193,970.7,2.2586216021956096
mp-1207193,970.8,2.2488318608211015
mp-1207193,970.9,2.232233277110267
mp-1207193,971.0,2.2147931510885566
mp-1207193,971.1,2.197353025066845
mp-1207193,971.2,2.1807666607683385
mp-1207193,971.3,2.1645461943510513
mp-1207193,971.4,2.1483257279337638
mp-1207193,971.5,2.1335307200555924
mp-1207193,971.6,2.119647070915377
mp-1207193,971.7,2.105763421775162
mp-1207193,971.8,2.091879772634947
mp-1207193,971.9,2.077996123494732
mp-1207193,972.0,2.064112474354517
mp-1207193,972.1,2.0519473299835345
mp-1207193,972.2,2.0460887480781675
mp-1207193,972.3,2.0402301661728
mp-1207193,972.4,2.034371584267433
mp-1207193,972.5,2.0285130023620654
mp-1207193,972.6,2.022654420456698
mp-1207193,972.7,2.016795838551331
mp-1207193,972.8,2.014972399498764
mp-1207193,972.9,2.0149618507130063
mp-1207193,973.0,2.014951301927249
mp-1207193,973.1,2.014942799829488
mp-1207193,973.2,2.014935260879019
mp-1207193,973.3,2.01492772192855
mp-1207193,973.4,2.01499959806026
mp-1207193,973.5,2.016977436161889
mp-1207193,973.6,2.0189552742635186
mp-1207193,973.7,2.0209331123651477
mp-1207193,973.8,2.022910950466777
mp-1207193,973.9,2.024888788568406
mp-1207193,974.0,2.026866626670035
mp-1207193,974.1,2.028446100967845
mp-1207193,974.2,2.0311452783719046
mp-1207193,974.3,2.0338444557759643
mp-1207193,974.4,2.036543633180024
mp-1207193,974.5,2.039242810584083
mp-1207193,974.6,2.041941987988143
mp-1207193,974.7,2.0446411653922025
mp-1207193,974.8,2.048049043520388
mp-1207193,974.9,2.052565402268122
mp-1207193,975.0,2.056855498465912
mp-1207193,975.1,2.0600409010382656
mp-1207193,975.2,2.063226303610619
mp-1207193,975.3,2.0664117061829725
mp-1207193,975.4,2.069597108755326
mp-1207193,975.5,2.073525583444754
mp-1207193,975.6,2.0786664389565077
mp-1207193,975.7,2.0838072944682615
mp-1207193,975.8,2.088948149980015
mp-1207193,975.9,2.0940890054917687
mp-1207193,976.0,2.098946942078319
mp-1207193,976.1,2.10285771530711
mp-1207193,976.2,2.107046634846704
mp-1207193,976.3,2.112069993318464
mp-1207193,976.4,2.117093351790224
mp-1207193,976.5,2.122116710261984
mp-1207193,976.6,2.127140068733744
mp-1207193,976.7,2.132163427205504
mp-1207193,976.8,2.1371867856772644
mp-1207193,976.9,2.142210144149024
mp-1207193,977.0,2.1476500114360535
mp-1207193,977.1,2.152574414247857
mp-1207193,977.2,2.1574988170596594
mp-1207193,977.3,2.1624232198714624
mp-1207193,977.4,2.1673476226832653
mp-1207193,977.5,2.1722720254950687
mp-1207193,977.6,2.1771964283068717
mp-1207193,977.7,2.1819641805894885
mp-1207193,977.8,2.186635921257466
mp-1207193,977.9,2.1913076619254435
mp-1207193,978.0,2.195979402593421
mp-1207193,978.1,2.2007730450486584
mp-1207193,978.2,2.2055679188350674
mp-1207193,978.3,2.210362792621476
mp-1207193,978.4,2.2149266604235205
mp-1207193,978.5,2.2177964843411626
mp-1207193,978.6,2.220666308258805
mp-1207193,978.7,2.2235361321764473
mp-1207193,978.8,2.22640595609409
mp-1207193,978.9,2.229275780011732
mp-1207193,979.0,2.232145603929375
mp-1207193,979.1,2.2354361487348444
mp-1207193,979.2,2.236776315523037
mp-1207193,979.3,2.235977084765251
mp-1207193,979.4,2.2351778540074654
mp-1207193,979.5,2.23437862324968
mp-1207193,979.6,2.2335793924918943
mp-1207193,979.7,2.2327801617341088
mp-1207193,979.8,2.231980930976323
mp-1207193,979.9,2.2311817002185377
mp-1207193,980.0,2.226563578568718
mp-1207193,980.1,2.2209427340704133
mp-1207193,980.2,2.21587139760161
mp-1207193,980.3,2.210800061132806
mp-1207193,980.4,2.2057287246640023
mp-1207193,980.5,2.2006573881951983
mp-1207193,980.6,2.1955860517263948
mp-1207193,980.7,2.1905147152575912
mp-1207193,980.8,2.1829395028821947
mp-1207193,980.9,2.1750548226983213
mp-1207193,981.0,2.1671701425144474
mp-1207193,981.1,2.159285462330574
mp-1207193,981.2,2.1518816366238256
mp-1207193,981.3,2.144664809880301
mp-1207193,981.4,2.1374479831367776
mp-1207193,981.5,2.1302311563932537
mp-1207193,981.6,2.1233805003941266
mp-1207193,981.7,2.1165660590839765
mp-1207193,981.8,2.109751617773827
mp-1207193,981.9,2.1029371764636773
mp-1207193,982.0,2.096122735153527
mp-1207193,982.1,2.089308293843377
mp-1207193,982.2,2.082519004775155
mp-1207193,982.3,2.0762076083024184
mp-1207193,982.4,2.0712860421249655
mp-1207193,982.5,2.0667119335211876
mp-1207193,982.6,2.06213782491741
mp-1207193,982.7,2.057563716313632
mp-1207193,982.8,2.052989607709854
mp-1207193,982.9,2.048415499106076
mp-1207193,983.0,2.043841390502298
mp-1207193,983.1,2.0392672818985202
mp-1207193,983.2,2.035747120675929
mp-1207193,983.3,2.0331154969179766
mp-1207193,983.4,2.0307498586253585
mp-1207193,983.5,2.0283842203327405
mp-1207193,983.6,2.0260185820401224
mp-1207193,983.7,2.0236529437475044
mp-1207193,983.8,2.0212873054548863
mp-1207193,983.9,2.0189216671622683
mp-1207193,984.0,2.016970729242626
mp-1207193,984.1,2.016490092644732
mp-1207193,984.2,2.0160094560468385
mp-1207193,984.3,2.0155288194489445
mp-1207193,984.4,2.015136725414359
mp-1207193,984.5,2.0149090675686896
mp-1207193,984.6,2.0146814097230195
mp-1207193,984.7,2.01445375187735
mp-1207193,984.8,2.0142260940316805
mp-1207193,984.9,2.0153615245732572
mp-1207193,985.0,2.0169758780615217
mp-1207193,985.1,2.018590231549786
mp-1207193,985.2,2.020204585038051
mp-1207193,985.3,2.0218189385263154
mp-1207193,985.4,2.0234332920145803
mp-1207193,985.5,2.0251089166532337
mp-1207193,985.6,2.0269147424863903
mp-1207193,985.7,2.028891215728077
mp-1207193,985.8,2.0318346909508582
mp-1207193,985.9,2.03477816617364
mp-1207193,986.0,2.0377216413964216
mp-1207193,986.1,2.0406651166192034
mp-1207193,986.2,2.043608591841985
mp-1207193,986.3,2.0465520670647663
mp-1207193,986.4,2.0494955422875485
mp-1207193,986.5,2.0524390175103298
mp-1207193,986.6,2.055315380721079
mp-1207193,986.7,2.058247200271642
mp-1207193,986.8,2.0611790198222053
mp-1207193,986.9,2.0641108393727685
mp-1207193,987.0,2.0670426589233317
mp-1207193,987.1,2.0699744784738954
mp-1207193,987.2,2.0729062980244586
mp-1207193,987.3,2.075838117575022
mp-1207193,987.4,2.0787699371255854
mp-1207193,987.5,2.0806727308397144
