id,condition,method,representation,relative_l2,signal_energy_fraction
B_S_5c317a75d423fd6e,noise_0.04_trial0,Ridge_r1_40,PDF,0.10682165773173778,0.5083886575947749
B_S_5c9685626bf49946,noise_0.04_trial0,Ridge_r1_40,PDF,0.11051520832349697,0.8281003138820642
B_S_5ce46392be1d6b88,noise_0.04_trial0,Ridge_r1_40,PDF,0.06657337452802378,0.8324646491576679
B_S_5f941612c41dbc5c,noise_0.04_trial0,Ridge_r1_40,PDF,0.12521501765787127,0.4289392871465055
B_S_61d4ed6ef35e9a84,noise_0.04_trial0,Ridge_r1_40,PDF,0.09931145998947954,0.6831142238359745
B_S_65a21a71057e133e,noise_0.04_trial0,Ridge_r1_40,PDF,0.31102131586466214,0.4514749022936062
B_S_662967ab8de625e8,noise_0.04_trial0,Ridge_r1_40,PDF,0.22917088721192028,0.4505060358768601
B_S_676831f41188202e,noise_0.04_trial0,Ridge_r1_40,PDF,0.13975193416429774,0.5422813043657546
B_S_67dad08422b84b71,noise_0.04_trial0,Ridge_r1_40,PDF,0.14961301294591947,0.43593834057569836
B_S_68cc792e8fd44592,noise_0.04_trial0,Ridge_r1_40,PDF,0.14239845026212883,0.7420998039799481
B_S_6ac61611c3df1467,noise_0.04_trial0,Ridge_r1_40,PDF,0.2601405535266797,0.41256394409829905
B_S_6bdaaf8d4c9df220,noise_0.04_trial0,Ridge_r1_40,PDF,0.06136869786175734,0.9798117407393642
B_S_6c8ceeec5b8a43e9,noise_0.04_trial0,Ridge_r1_40,PDF,0.22219394293641437,0.4690085447476684
B_S_6dffc7e04304f34b,noise_0.04_trial0,Ridge_r1_40,PDF,0.11318312798134413,0.5585215345169808
B_S_6e6349753b25bee6,noise_0.04_trial0,Ridge_r1_40,PDF,0.15161555594989043,0.4341109320850361
B_S_6f3562c0f9d93028,noise_0.04_trial0,Ridge_r1_40,PDF,0.08354472376919564,0.6862215039006273
B_S_7067c1e251093719,noise_0.04_trial0,Ridge_r1_40,PDF,0.06994088831660676,0.9556734481569833
B_S_74b9e3fceeafdeca,noise_0.04_trial0,Ridge_r1_40,PDF,0.24751559895280031,0.42540202231984153
B_S_7e250686d652705c,noise_0.04_trial0,Ridge_r1_40,PDF,0.09093729075274483,0.7548099708819235
B_S_7f19034a86906502,noise_0.04_trial0,Ridge_r1_40,PDF,0.0653114747761169,0.9811032269970132
B_S_80b2b12628199978,noise_0.04_trial0,Ridge_r1_40,PDF,0.07939516096353527,0.6640283603728022
B_S_813d4abee285cb53,noise_0.04_trial0,Ridge_r1_40,PDF,0.20499309050808462,0.5348146591154638
B_S_837f39f804bd928d,noise_0.04_trial0,Ridge_r1_40,PDF,0.10240200769653222,0.6629941815228303
B_S_842daa05fc01129a,noise_0.04_trial0,Ridge_r1_40,PDF,0.07651850215292169,0.6598643216550912
B_S_84f64fa1a056f370,noise_0.04_trial0,Ridge_r1_40,PDF,0.0912263589728233,0.6003379501988968
B_S_8a9b3b232ee258c3,noise_0.04_trial0,Ridge_r1_40,PDF,0.25775132545768703,0.43305733227769994
B_S_8b770d29c3e87e62,noise_0.04_trial0,Ridge_r1_40,PDF,0.12165112324249445,0.6514690268982422
B_S_8bb487c6f2bb9393,noise_0.04_trial0,Ridge_r1_40,PDF,0.21131580045290838,0.5828976351733137
B_S_8e5a5eec46ffcdc5,noise_0.04_trial0,Ridge_r1_40,PDF,0.2772479381869186,0.4518856383633943
B_S_8eae2ea9349b8fe6,noise_0.04_trial0,Ridge_r1_40,PDF,0.2759947952976053,0.5183604136134735
B_S_91aa6a20ddd7c792,noise_0.04_trial0,Ridge_r1_40,PDF,0.06245934477249486,0.9342416232215066
B_S_975a93a6dc873e44,noise_0.04_trial0,Ridge_r1_40,PDF,0.06241911284755693,0.846408302906392
B_S_980a5e8d7e47e97e,noise_0.04_trial0,Ridge_r1_40,PDF,0.1477191710661991,0.6805485921612041
B_S_983b785bf7850010,noise_0.04_trial0,Ridge_r1_40,PDF,0.11318993246470353,0.6421186827961639
B_S_9847d3605c0c0ad5,noise_0.04_trial0,Ridge_r1_40,PDF,0.13056381176722281,0.7316337216998996
B_S_9848af41dc45169c,noise_0.04_trial0,Ridge_r1_40,PDF,0.1139897880240661,0.5709325523770911
B_S_9c8d6d56ca9334b7,noise_0.04_trial0,Ridge_r1_40,PDF,0.17383889896454807,0.60106474433024
B_S_a63740fa164d2e86,noise_0.04_trial0,Ridge_r1_40,PDF,0.06663445694738994,0.9815795812149131
B_S_a7124ef3395029a3,noise_0.04_trial0,Ridge_r1_40,PDF,0.2531918895723551,0.4116181201713947
B_S_a7dd4138dfbc1678,noise_0.04_trial0,Ridge_r1_40,PDF,0.1288209894770624,0.5763778095055335
B_S_a936f8e07205aa1a,noise_0.04_trial0,Ridge_r1_40,PDF,0.11001556909695347,0.5701503259800399
B_S_aa16c878d4d8fcd1,noise_0.04_trial0,Ridge_r1_40,PDF,0.1553751123342478,0.5086295877178817
B_S_aa40d103a962affc,noise_0.04_trial0,Ridge_r1_40,PDF,0.06816099238223802,0.980040881308439
B_S_aae9b3269c31db8f,noise_0.04_trial0,Ridge_r1_40,PDF,0.23111545141689135,0.4281989448010932
B_S_ab43b835aa3a4362,noise_0.04_trial0,Ridge_r1_40,PDF,0.28872563286674685,0.42349925718760784
B_S_ab7d4b97ed0bdbb5,noise_0.04_trial0,Ridge_r1_40,PDF,0.068750474113984,0.7239193946072268
B_S_ac4bd130feca5428,noise_0.04_trial0,Ridge_r1_40,PDF,0.1574580101012707,0.4563379211191416
B_S_afee791bb3a246fc,noise_0.04_trial0,Ridge_r1_40,PDF,0.1252428212596442,0.6620905975317186
B_S_b289acb735858351,noise_0.04_trial0,Ridge_r1_40,PDF,0.09750764679050568,0.8428620643158676
B_S_b2b1824740c23846,noise_0.04_trial0,Ridge_r1_40,PDF,0.2250745128901633,0.3630870903153947
B_S_b2c9406bf6eddb62,noise_0.04_trial0,Ridge_r1_40,PDF,0.15805224565971515,0.4365693415938719
B_S_b43d49978178f548,noise_0.04_trial0,Ridge_r1_40,PDF,0.12332193374504523,0.8418601139770724
B_S_b4b80c601b164cf5,noise_0.04_trial0,Ridge_r1_40,PDF,0.1706494440738397,0.6220331469368605
B_S_b758c23a4f712b8c,noise_0.04_trial0,Ridge_r1_40,PDF,0.20565942012152988,0.5374590324226138
B_S_b8121fe73ad7a80b,noise_0.04_trial0,Ridge_r1_40,PDF,0.12923105930990497,0.521689673775136
B_S_ba2a1e621ab9b1f2,noise_0.04_trial0,Ridge_r1_40,PDF,0.07198236391265331,0.7704641068840082
B_S_ba843aa85d6c93c3,noise_0.04_trial0,Ridge_r1_40,PDF,0.1532555878516567,0.4688552400299491
B_S_bb76f426f0bcb99e,noise_0.04_trial0,Ridge_r1_40,PDF,0.09879915850116401,0.6769596852046079
B_S_bc51535093e04def,noise_0.04_trial0,Ridge_r1_40,PDF,0.12597771318075268,0.6197135827041955
B_S_bd5026c53f629f06,noise_0.04_trial0,Ridge_r1_40,PDF,0.1798315589822638,0.4737430901010925
B_S_c2991610c1b61c7f,noise_0.04_trial0,Ridge_r1_40,PDF,0.16842032774194762,0.5200957931086672
B_S_c340e6ad2c470e53,noise_0.04_trial0,Ridge_r1_40,PDF,0.09954411339664727,0.7805163606910321
B_S_c3fe84a1cafd0ecd,noise_0.04_trial0,Ridge_r1_40,PDF,0.10438631445644425,0.566659815712433
B_S_c59cd86975f334bb,noise_0.04_trial0,Ridge_r1_40,PDF,0.0925849883408877,0.9518748891776964
B_S_c629379a0ededabf,noise_0.04_trial0,Ridge_r1_40,PDF,0.1738094484982756,0.4704360749204272
B_S_cc3925f1d94caf9b,noise_0.04_trial0,Ridge_r1_40,PDF,0.1602831431571192,0.4180840921216551
B_S_cdaa400236358b8a,noise_0.04_trial0,Ridge_r1_40,PDF,0.1313996019720919,0.548879289749643
B_S_d07eeb25734aeee1,noise_0.04_trial0,Ridge_r1_40,PDF,0.2065982302320611,0.5088533531203544
B_S_d15efdcd27c3ae7d,noise_0.04_trial0,Ridge_r1_40,PDF,0.12757197262221212,0.5709547175434697
B_S_d20843fcc2a1cca2,noise_0.04_trial0,Ridge_r1_40,PDF,0.2306717614854123,0.37603114674994015
B_S_d2ada437a482b3fe,noise_0.04_trial0,Ridge_r1_40,PDF,0.2638897625765916,0.45127190552743296
B_S_d541cfc5893543d7,noise_0.04_trial0,Ridge_r1_40,PDF,0.12894623082272963,0.5510432605428052
B_S_d64fe3234e268b00,noise_0.04_trial0,Ridge_r1_40,PDF,0.19089754558628266,0.4510882729438861
B_S_d7754d0c3a233350,noise_0.04_trial0,Ridge_r1_40,PDF,0.23327894881925987,0.4555162678066599
B_S_da78f8d580e3291a,noise_0.04_trial0,Ridge_r1_40,PDF,0.21741913824392312,0.5015772610991136
B_S_db4bdc6f345582b3,noise_0.04_trial0,Ridge_r1_40,PDF,0.10412863312773864,0.770100940152791
B_S_ddbdc86c597a9e27,noise_0.04_trial0,Ridge_r1_40,PDF,0.07140953812080426,0.9047455411721029
B_S_e2d1d5cf00f5b983,noise_0.04_trial0,Ridge_r1_40,PDF,0.14948236448350175,0.4764430701374488
B_S_e6dd730652151cbc,noise_0.04_trial0,Ridge_r1_40,PDF,0.09274868959130568,0.8479965768809956
B_S_e8f8de3205b7acb0,noise_0.04_trial0,Ridge_r1_40,PDF,0.24876098424226945,0.4720352392036389
B_S_e9622ff07681248b,noise_0.04_trial0,Ridge_r1_40,PDF,0.1008483252201977,0.8773018067118431
B_S_e9be8e02ad22e457,noise_0.04_trial0,Ridge_r1_40,PDF,0.32873668482477303,0.43971559961417217
B_S_eaabfc08dd608a0f,noise_0.04_trial0,Ridge_r1_40,PDF,0.18972760426439056,0.40816887882000136
B_S_eb91e0055603124b,noise_0.04_trial0,Ridge_r1_40,PDF,0.26146758690864885,0.4061866886277123
B_S_ebe703d5a1ed7acf,noise_0.04_trial0,Ridge_r1_40,PDF,0.12684655996065403,0.6161162702368408
B_S_ebf59a66ca7be7d1,noise_0.04_trial0,Ridge_r1_40,PDF,0.10797534845305487,0.6557405124354527
B_S_ecd9028afdaa0d07,noise_0.04_trial0,Ridge_r1_40,PDF,0.058447106614643786,0.9860064499858536
B_S_f2d2de87df5d958e,noise_0.04_trial0,Ridge_r1_40,PDF,0.0649425283899741,0.949877132582163
B_S_f6956ddd151eee40,noise_0.04_trial0,Ridge_r1_40,PDF,0.18771302260922615,0.4269278676713548
B_S_fa5618f8aa68036a,noise_0.04_trial0,Ridge_r1_40,PDF,0.06823711999140347,0.9299580182026688
B_S_fac9c7f2061534c7,noise_0.04_trial0,Ridge_r1_40,PDF,0.0894953500093021,0.8267458924566883
B_S_fdc780e9a31d4552,noise_0.04_trial0,Ridge_r1_40,PDF,0.08378547652801809,0.9868352104202965
B_S_02723e6d57e53340,noise_0.04_trial0,Ridge_r40_120,PDF,0.2774833849836012,0.243870482926445
B_S_044eb374f92ea1b3,noise_0.04_trial0,Ridge_r40_120,PDF,0.2757659614543039,0.5054470100885233
B_S_04cde678090464c7,noise_0.04_trial0,Ridge_r40_120,PDF,0.32823873008333015,0.41448064930863654
B_S_05991e9d132c10e1,noise_0.04_trial0,Ridge_r40_120,PDF,0.19520929286836688,0.36821991576161195
B_S_0691bf18a8c496e4,noise_0.04_trial0,Ridge_r40_120,PDF,0.21295313134120927,0.5509252951904844
B_S_07d8e51b433299e1,noise_0.04_trial0,Ridge_r40_120,PDF,0.18057530407577313,0.5750246797121789
B_S_098fdf8be4a02f09,noise_0.04_trial0,Ridge_r40_120,PDF,0.21068450555270454,0.5866787824199038
B_S_0ab6e555a98086ea,noise_0.04_trial0,Ridge_r40_120,PDF,0.26716444775016107,0.5634868471045602
B_S_0ba43a4559d6a4d5,noise_0.04_trial0,Ridge_r40_120,PDF,0.5006756092482013,0.07580711173668234
B_S_0e0fcb9aeec09753,noise_0.04_trial0,Ridge_r40_120,PDF,0.28242308555147105,0.564971623790572
B_S_0f329dd9da91462d,noise_0.04_trial0,Ridge_r40_120,PDF,0.21022991691771997,0.4826796964420684
B_S_127e3c72075c2de0,noise_0.04_trial0,Ridge_r40_120,PDF,0.16883868036491767,0.4103302922131561
B_S_12bb1641a2177087,noise_0.04_trial0,Ridge_r40_120,PDF,0.15728512147603937,0.626072641172557
B_S_12f0bec697a41e71,noise_0.04_trial0,Ridge_r40_120,PDF,0.39083878662477756,0.496095369220502
B_S_141243a6a760176d,noise_0.04_trial0,Ridge_r40_120,PDF,0.12356732074711954,0.5952729622985092
B_S_1534fe223f019cef,noise_0.04_trial0,Ridge_r40_120,PDF,0.5374343730069278,0.029553894846463178
B_S_1b99bcbef86a852d,noise_0.04_trial0,Ridge_r40_120,PDF,0.24992963091356393,0.27259205823444943
B_S_1d0b2fbce045ca6e,noise_0.04_trial0,Ridge_r40_120,PDF,0.2921416114474058,0.4685718307486034
B_S_1da64c932dcd1875,noise_0.04_trial0,Ridge_r40_120,PDF,0.22583807285414056,0.5515098510683224
B_S_1f84b3545214bea4,noise_0.04_trial0,Ridge_r40_120,PDF,0.2637193478107626,0.5715427399479076
B_S_20c5194c695e058a,noise_0.04_trial0,Ridge_r40_120,PDF,0.24193461218436696,0.25321145420901503
B_S_24644192b5fe4008,noise_0.04_trial0,Ridge_r40_120,PDF,0.36159728309137434,0.5228824134186543
B_S_25f501cc2d4840e8,noise_0.04_trial0,Ridge_r40_120,PDF,0.27678064400425295,0.4612538496495138
B_S_2771091c121e23cf,noise_0.04_trial0,Ridge_r40_120,PDF,0.8338669470340296,0.014539926747673893
B_S_28828fe3c1266f5f,noise_0.04_trial0,Ridge_r40_120,PDF,0.26908044652435137,0.3314206299247063
B_S_2bcd350f3edd716f,noise_0.04_trial0,Ridge_r40_120,PDF,0.3361547425685923,0.6307189690729158
B_S_33e4d07c8e59bbf8,noise_0.04_trial0,Ridge_r40_120,PDF,0.19123690021623335,0.34741355966047366
B_S_343f9524e8e7dfc0,noise_0.04_trial0,Ridge_r40_120,PDF,0.25776142133082475,0.5266177418870597
B_S_38259668fb240eff,noise_0.04_trial0,Ridge_r40_120,PDF,0.22703181389041954,0.5789642317525194
B_S_39652e9b29a04adc,noise_0.04_trial0,Ridge_r40_120,PDF,0.3366359120846669,0.2544072760311572
B_S_3a329dddf4808dd4,noise_0.04_trial0,Ridge_r40_120,PDF,0.15858266458040526,0.4711528453158719
B_S_3a533c17710751e0,noise_0.04_trial0,Ridge_r40_120,PDF,0.1828260610854443,0.26481847349536736
B_S_3a66cb2aa1b13bd5,noise_0.04_trial0,Ridge_r40_120,PDF,0.3562258326712572,0.06947095464131732
B_S_3b42bd897a080cce,noise_0.04_trial0,Ridge_r40_120,PDF,0.18427572736066614,0.4432640223702244
B_S_3ce02575e7e819cb,noise_0.04_trial0,Ridge_r40_120,PDF,0.20101325487942254,0.5188883549477247
B_S_3de23c08d3b09250,noise_0.04_trial0,Ridge_r40_120,PDF,0.3543462186886849,0.3167038495169586
B_S_3f2a0ddec73b890f,noise_0.04_trial0,Ridge_r40_120,PDF,0.16294210695917696,0.6298316806329008
B_S_40c88f49ed4685e1,noise_0.04_trial0,Ridge_r40_120,PDF,0.19465653894699567,0.6281727807082723
B_S_430a82a008f9b980,noise_0.04_trial0,Ridge_r40_120,PDF,0.17318631810944032,0.6017582036783202
B_S_456d02a3d4909ae4,noise_0.04_trial0,Ridge_r40_120,PDF,0.21353160104907024,0.12490554165451151
B_S_46995a01e1170f51,noise_0.04_trial0,Ridge_r40_120,PDF,0.23847256386363117,0.10815712903766297
B_S_46faad4831ea7d33,noise_0.04_trial0,Ridge_r40_120,PDF,0.13999784507423974,0.4209044782125294
B_S_46fef32514520e02,noise_0.04_trial0,Ridge_r40_120,PDF,0.5584939347773444,0.035635277421063
B_S_494356a7ae173e64,noise_0.04_trial0,Ridge_r40_120,PDF,0.21809074433376507,0.5823016702259127
B_S_4bc0c360b6da5e88,noise_0.04_trial0,Ridge_r40_120,PDF,0.23007626432273465,0.5134155658862877
B_S_4d591555f89116f6,noise_0.04_trial0,Ridge_r40_120,PDF,0.1439549448462235,0.41283527538163123
B_S_4e609147e5b89722,noise_0.04_trial0,Ridge_r40_120,PDF,0.31627037426428395,0.1969362716459327
B_S_4fa3ecf596dcb922,noise_0.04_trial0,Ridge_r40_120,PDF,0.25897021541806525,0.15699529969015025
B_S_561c9833eab6e386,noise_0.04_trial0,Ridge_r40_120,PDF,0.30973704235518806,0.04728053007961492
B_S_56c19bd51765c35e,noise_0.04_trial0,Ridge_r40_120,PDF,0.17783227588356748,0.49072683169190456
B_S_5895d7aac8727a00,noise_0.04_trial0,Ridge_r40_120,PDF,0.428527683151707,0.5141169840349087
B_S_59e31d0bf0779ea8,noise_0.04_trial0,Ridge_r40_120,PDF,0.2541367966569898,0.4063488176044971
B_S_5ac0f04a42e8d93e,noise_0.04_trial0,Ridge_r40_120,PDF,0.44392438280889673,0.038781775456280726
B_S_5c317a75d423fd6e,noise_0.04_trial0,Ridge_r40_120,PDF,0.15872659384191617,0.491611342405225
B_S_5c9685626bf49946,noise_0.04_trial0,Ridge_r40_120,PDF,0.30494109851873086,0.1718996861179359
B_S_5ce46392be1d6b88,noise_0.04_trial0,Ridge_r40_120,PDF,0.20148900072486467,0.16753535084233206
B_S_5f941612c41dbc5c,noise_0.04_trial0,Ridge_r40_120,PDF,0.21329044842588338,0.5710607128534946
B_S_61d4ed6ef35e9a84,noise_0.04_trial0,Ridge_r40_120,PDF,0.18719261833318676,0.31688577616402547
B_S_65a21a71057e133e,noise_0.04_trial0,Ridge_r40_120,PDF,0.39899129356130586,0.5485250977063937
B_S_662967ab8de625e8,noise_0.04_trial0,Ridge_r40_120,PDF,0.36384021882694245,0.5494939641231398
B_S_676831f41188202e,noise_0.04_trial0,Ridge_r40_120,PDF,0.24823452946853575,0.4577186956342454
B_S_67dad08422b84b71,noise_0.04_trial0,Ridge_r40_120,PDF,0.1593048631443117,0.5640616594243018
B_S_68cc792e8fd44592,noise_0.04_trial0,Ridge_r40_120,PDF,0.3450037672093175,0.2579001960200518
B_S_6ac61611c3df1467,noise_0.04_trial0,Ridge_r40_120,PDF,0.3924673335538019,0.5874360559017009
B_S_6bdaaf8d4c9df220,noise_0.04_trial0,Ridge_r40_120,PDF,0.562651929377805,0.020188259260636
B_S_6c8ceeec5b8a43e9,noise_0.04_trial0,Ridge_r40_120,PDF,0.31946210032040695,0.5309914552523316
B_S_6dffc7e04304f34b,noise_0.04_trial0,Ridge_r40_120,PDF,0.1730285991588939,0.4414784654830191
B_S_6e6349753b25bee6,noise_0.04_trial0,Ridge_r40_120,PDF,0.17689073157777854,0.5658890679149639
B_S_6f3562c0f9d93028,noise_0.04_trial0,Ridge_r40_120,PDF,0.17647931943678372,0.31377849609937264
B_S_7067c1e251093719,noise_0.04_trial0,Ridge_r40_120,PDF,0.5660895736079063,0.04432655184301683
B_S_74b9e3fceeafdeca,noise_0.04_trial0,Ridge_r40_120,PDF,0.2952691714205646,0.5745979776801585
B_S_7e250686d652705c,noise_0.04_trial0,Ridge_r40_120,PDF,0.24584363701363887,0.24519002911807644
B_S_7f19034a86906502,noise_0.04_trial0,Ridge_r40_120,PDF,0.8577136674435321,0.018896773002986495
B_S_80b2b12628199978,noise_0.04_trial0,Ridge_r40_120,PDF,0.1735840901120415,0.3359716396271977
B_S_813d4abee285cb53,noise_0.04_trial0,Ridge_r40_120,PDF,0.31798607443931215,0.46518534088453617
B_S_837f39f804bd928d,noise_0.04_trial0,Ridge_r40_120,PDF,0.22133396240394113,0.3370058184771696
B_S_842daa05fc01129a,noise_0.04_trial0,Ridge_r40_120,PDF,0.16862993824328557,0.34013567834490877
B_S_84f64fa1a056f370,noise_0.04_trial0,Ridge_r40_120,PDF,0.19586939965429562,0.39966204980110315
B_S_8a9b3b232ee258c3,noise_0.04_trial0,Ridge_r40_120,PDF,0.34150001264116225,0.5669426677223001
B_S_8b770d29c3e87e62,noise_0.04_trial0,Ridge_r40_120,PDF,0.21078919927528672,0.34853097310175796
B_S_8bb487c6f2bb9393,noise_0.04_trial0,Ridge_r40_120,PDF,0.48655834377147783,0.4171023648266863
B_S_8e5a5eec46ffcdc5,noise_0.04_trial0,Ridge_r40_120,PDF,0.3978153133567611,0.5481143616366057
B_S_8eae2ea9349b8fe6,noise_0.04_trial0,Ridge_r40_120,PDF,0.3010825437622997,0.4816395863865265
B_S_91aa6a20ddd7c792,noise_0.04_trial0,Ridge_r40_120,PDF,0.31591484052401814,0.06575837677849342
B_S_975a93a6dc873e44,noise_0.04_trial0,Ridge_r40_120,PDF,0.24275199010278709,0.15359169709360793
B_S_980a5e8d7e47e97e,noise_0.04_trial0,Ridge_r40_120,PDF,0.28451180782257457,0.31945140783879605
B_S_983b785bf7850010,noise_0.04_trial0,Ridge_r40_120,PDF,0.19995128448253277,0.35788131720383604
B_S_9847d3605c0c0ad5,noise_0.04_trial0,Ridge_r40_120,PDF,0.24790924370424489,0.2683662783001005
B_S_9848af41dc45169c,noise_0.04_trial0,Ridge_r40_120,PDF,0.21945159995399113,0.42906744762290894
B_S_9c8d6d56ca9334b7,noise_0.04_trial0,Ridge_r40_120,PDF,0.2724328267153035,0.39893525566976
B_S_a63740fa164d2e86,noise_0.04_trial0,Ridge_r40_120,PDF,0.8713414099166285,0.018420418785087135
B_S_a7124ef3395029a3,noise_0.04_trial0,Ridge_r40_120,PDF,0.3090167171558597,0.5883818798286055
B_S_a7dd4138dfbc1678,noise_0.04_trial0,Ridge_r40_120,PDF,0.2559702096805591,0.4236221904944665
B_S_a936f8e07205aa1a,noise_0.04_trial0,Ridge_r40_120,PDF,0.18643087663771019,0.4298496740199601
B_S_aa16c878d4d8fcd1,noise_0.04_trial0,Ridge_r40_120,PDF,0.2538338515906772,0.4913704122821183
B_S_aa40d103a962affc,noise_0.04_trial0,Ridge_r40_120,PDF,0.656416687895474,0.01995911869156088
B_S_aae9b3269c31db8f,noise_0.04_trial0,Ridge_r40_120,PDF,0.25364588267364885,0.571801055198907
B_S_ab43b835aa3a4362,noise_0.04_trial0,Ridge_r40_120,PDF,0.46663501100968885,0.5765007428123923
B_S_ab7d4b97ed0bdbb5,noise_0.04_trial0,Ridge_r40_120,PDF,0.20164984573828232,0.2760806053927733
B_S_ac4bd130feca5428,noise_0.04_trial0,Ridge_r40_120,PDF,0.22304765250400047,0.5436620788808584
B_S_afee791bb3a246fc,noise_0.04_trial0,Ridge_r40_120,PDF,0.2879998028693871,0.3379094024682813
B_S_b289acb735858351,noise_0.04_trial0,Ridge_r40_120,PDF,0.3088104142984145,0.15713793568413228
B_S_b2b1824740c23846,noise_0.04_trial0,Ridge_r40_120,PDF,0.2363867911410221,0.6369129096846052
B_S_b2c9406bf6eddb62,noise_0.04_trial0,Ridge_r40_120,PDF,0.22082049445834045,0.5634306584061282
B_S_b43d49978178f548,noise_0.04_trial0,Ridge_r40_120,PDF,0.4332402086927902,0.15813988602292758
B_S_b4b80c601b164cf5,noise_0.04_trial0,Ridge_r40_120,PDF,0.2870202000985768,0.37796685306313943
B_S_b758c23a4f712b8c,noise_0.04_trial0,Ridge_r40_120,PDF,0.3258464567970223,0.4625409675773861
B_S_b8121fe73ad7a80b,noise_0.04_trial0,Ridge_r40_120,PDF,0.20223421775616465,0.4783103262248639
B_S_ba2a1e621ab9b1f2,noise_0.04_trial0,Ridge_r40_120,PDF,0.21688472831692363,0.22953589311599182
B_S_ba843aa85d6c93c3,noise_0.04_trial0,Ridge_r40_120,PDF,0.20183682795131955,0.5311447599700508
B_S_bb76f426f0bcb99e,noise_0.04_trial0,Ridge_r40_120,PDF,0.20076107851155195,0.32304031479539186
B_S_bc51535093e04def,noise_0.04_trial0,Ridge_r40_120,PDF,0.2578919165672257,0.38028641729580465
B_S_bd5026c53f629f06,noise_0.04_trial0,Ridge_r40_120,PDF,0.2650473559096287,0.5262569098989075
B_S_c2991610c1b61c7f,noise_0.04_trial0,Ridge_r40_120,PDF,0.25013955217369005,0.47990420689133284
B_S_c340e6ad2c470e53,noise_0.04_trial0,Ridge_r40_120,PDF,0.2204682588297933,0.21948363930896791
B_S_c3fe84a1cafd0ecd,noise_0.04_trial0,Ridge_r40_120,PDF,0.19503342595989515,0.43334018428756715
B_S_c59cd86975f334bb,noise_0.04_trial0,Ridge_r40_120,PDF,0.5022205413265611,0.048125110822303474
B_S_c629379a0ededabf,noise_0.04_trial0,Ridge_r40_120,PDF,0.16900615982469794,0.5295639250795728
B_S_cc3925f1d94caf9b,noise_0.04_trial0,Ridge_r40_120,PDF,0.19433100869421416,0.581915907878345
B_S_cdaa400236358b8a,noise_0.04_trial0,Ridge_r40_120,PDF,0.1988576056561086,0.4511207102503569
B_S_d07eeb25734aeee1,noise_0.04_trial0,Ridge_r40_120,PDF,0.349866959262787,0.4911466468796455
B_S_d15efdcd27c3ae7d,noise_0.04_trial0,Ridge_r40_120,PDF,0.17744178285681372,0.42904528245653034
B_S_d20843fcc2a1cca2,noise_0.04_trial0,Ridge_r40_120,PDF,0.28638654451198825,0.6239688532500599
B_S_d2ada437a482b3fe,noise_0.04_trial0,Ridge_r40_120,PDF,0.3328383039119297,0.548728094472567
B_S_d541cfc5893543d7,noise_0.04_trial0,Ridge_r40_120,PDF,0.23153810807702266,0.4489567394571947
B_S_d64fe3234e268b00,noise_0.04_trial0,Ridge_r40_120,PDF,0.2743006627616922,0.5489117270561139
B_S_d7754d0c3a233350,noise_0.04_trial0,Ridge_r40_120,PDF,0.3376776972397541,0.5444837321933401
B_S_da78f8d580e3291a,noise_0.04_trial0,Ridge_r40_120,PDF,0.27750079777888376,0.4984227389008865
B_S_db4bdc6f345582b3,noise_0.04_trial0,Ridge_r40_120,PDF,0.33159288588376457,0.22989905984720904
B_S_ddbdc86c597a9e27,noise_0.04_trial0,Ridge_r40_120,PDF,0.37854881522627,0.09525445882789706
B_S_e2d1d5cf00f5b983,noise_0.04_trial0,Ridge_r40_120,PDF,0.2695989481070171,0.5235569298625513
B_S_e6dd730652151cbc,noise_0.04_trial0,Ridge_r40_120,PDF,0.3264679004142997,0.15200342311900433
B_S_e8f8de3205b7acb0,noise_0.04_trial0,Ridge_r40_120,PDF,0.4348613597186646,0.5279647607963611
B_S_e9622ff07681248b,noise_0.04_trial0,Ridge_r40_120,PDF,0.3381027964194601,0.12269819328815684
B_S_e9be8e02ad22e457,noise_0.04_trial0,Ridge_r40_120,PDF,0.37309662993028675,0.5602844003858279
B_S_eaabfc08dd608a0f,noise_0.04_trial0,Ridge_r40_120,PDF,0.24099278761348392,0.5918311211799988
B_S_eb91e0055603124b,noise_0.04_trial0,Ridge_r40_120,PDF,0.2630448767743274,0.5938133113722878
B_S_ebe703d5a1ed7acf,noise_0.04_trial0,Ridge_r40_120,PDF,0.22038642051207483,0.38388372976315915
B_S_ebf59a66ca7be7d1,noise_0.04_trial0,Ridge_r40_120,PDF,0.19696406592185567,0.34425948756454744
B_S_ecd9028afdaa0d07,noise_0.04_trial0,Ridge_r40_120,PDF,0.6522239190730904,0.013993550014146417
B_S_f2d2de87df5d958e,noise_0.04_trial0,Ridge_r40_120,PDF,0.40212133819272805,0.050122867417836905
B_S_f6956ddd151eee40,noise_0.04_trial0,Ridge_r40_120,PDF,0.20964369460633864,0.5730721323286451
B_S_fa5618f8aa68036a,noise_0.04_trial0,Ridge_r40_120,PDF,0.3812367636115377,0.0700419817973313
B_S_fac9c7f2061534c7,noise_0.04_trial0,Ridge_r40_120,PDF,0.35844393731723045,0.1732541075433117
B_S_fdc780e9a31d4552,noise_0.04_trial0,Ridge_r40_120,PDF,1.1620407371319725,0.013164789579703696
B_S_02723e6d57e53340,noise_0.04_trial1,Ridge,XRD,0.30745115913493903,1.0
