id,artifact,amplitude,trial,window,xrd_relative_l2,pdf_relative_l2,signal_energy_fraction,artifact_energy_fraction
B_1-Phase_0065,noise,0.03,2,40-120,0.2912034005830633,0.1356374586859286,0.4082095960458135,0.6055707518189667
B_1-Phase_0065,noise,0.03,3,1-5,0.2898572899130151,0.08018292173480286,0.0761716000360115,0.04177005241482521
B_1-Phase_0065,noise,0.03,3,5-40,0.2898572899130151,0.07525817958442724,0.5156188039181749,0.24908315187396077
B_1-Phase_0065,noise,0.03,3,1-40,0.2898572899130151,0.07590997934572208,0.5917904039541864,0.290853204288786
B_1-Phase_0065,noise,0.03,3,40-120,0.2898572899130151,0.1427159043302448,0.4082095960458135,0.7091467957112141
B_1-Phase_0065,noise,0.03,4,1-5,0.28550477093641685,0.039440359896489585,0.0761716000360115,0.01218312106872257
B_1-Phase_0065,noise,0.03,4,5-40,0.28550477093641685,0.08396540468733797,0.5156188039181749,0.3737775914704457
B_1-Phase_0065,noise,0.03,4,1-40,0.28550477093641685,0.079642653061534,0.5917904039541864,0.38596071253916825
B_1-Phase_0065,noise,0.03,4,40-120,0.28550477093641685,0.12095243141851428,0.4082095960458135,0.6140392874608318
B_1-Phase_0065,background,0.05,0,1-5,0.2686756237557431,0.46584192925676277,0.0761716000360115,0.999835413777625
B_1-Phase_0065,background,0.05,0,5-40,0.2686756237557431,0.002167955411882493,0.5156188039181749,0.00014658439008032604
B_1-Phase_0065,background,0.05,0,1-40,0.2686756237557431,0.1671409971640645,0.5917904039541864,0.9999819981677052
B_1-Phase_0065,background,0.05,0,40-120,0.2686756237557431,0.0008538618463601082,0.4082095960458135,1.800183229476509e-05
B_1-Phase_0065,background,0.2,0,1-5,1.0747024950229724,1.8633677170270502,0.0761716000360115,0.9998354137776249
B_1-Phase_0065,background,0.2,0,5-40,1.0747024950229724,0.00867182164752999,0.5156188039181749,0.00014658439008032663
B_1-Phase_0065,background,0.2,0,1-40,1.0747024950229724,0.6685639886562575,0.5917904039541864,0.9999819981677052
B_1-Phase_0065,background,0.2,0,40-120,1.0747024950229724,0.003415447385440492,0.4082095960458135,1.8001832294765733e-05
B_1-Phase_0066,noise,0.01,0,1-5,0.05088313597550796,0.013344041983727638,0.18774430142236692,0.07008930567930438
B_1-Phase_0066,noise,0.01,0,5-40,0.05088313597550796,0.01204475963152924,0.7967004083173442,0.2423268346147887
B_1-Phase_0066,noise,0.01,0,1-40,0.05088313597550796,0.012303140094154584,0.9844447097397112,0.3124161402940931
B_1-Phase_0066,noise,0.01,0,40-120,0.05088313597550796,0.1452006898684059,0.015555290260288793,0.6875838597059069
B_1-Phase_0066,noise,0.01,1,1-5,0.04874428139955093,0.008330786286999202,0.18774430142236692,0.02779338300314795
B_1-Phase_0066,noise,0.01,1,5-40,0.04874428139955093,0.01249130357414154,0.7967004083173442,0.2651631852735671
B_1-Phase_0066,noise,0.01,1,1-40,0.04874428139955093,0.011811488306761495,0.9844447097397112,0.292956568276715
B_1-Phase_0066,noise,0.01,1,40-120,0.04874428139955093,0.145976402201172,0.015555290260288793,0.7070434317232852
B_1-Phase_0066,noise,0.01,2,1-5,0.04898780312371639,0.005097262064646394,0.18774430142236692,0.012792194940201874
B_1-Phase_0066,noise,0.01,2,5-40,0.04898780312371639,0.011110440973572682,0.7967004083173442,0.2579063367614588
B_1-Phase_0066,noise,0.01,2,1-40,0.04898780312371639,0.010239885374897159,0.9844447097397112,0.27069853170166064
B_1-Phase_0066,noise,0.01,2,40-120,0.04898780312371639,0.1337095090316496,0.015555290260288793,0.7293014682983394
B_1-Phase_0066,noise,0.01,3,1-5,0.048523039488350475,0.00832038226942812,0.18774430142236692,0.03384407208048198
B_1-Phase_0066,noise,0.01,3,5-40,0.048523039488350475,0.012184388126108238,0.7967004083173442,0.3079865684876961
B_1-Phase_0066,noise,0.01,3,1-40,0.048523039488350475,0.011547691838098393,0.9844447097397112,0.34183064056817813
B_1-Phase_0066,noise,0.01,3,40-120,0.048523039488350475,0.12747209587757014,0.015555290260288793,0.6581693594318219
B_1-Phase_0066,noise,0.01,4,1-5,0.05021984693881298,0.006548381400667087,0.18774430142236692,0.016782559352151467
B_1-Phase_0066,noise,0.01,4,5-40,0.05021984693881298,0.011760416408262638,0.7967004083173442,0.2297015542339767
B_1-Phase_0066,noise,0.01,4,1-40,0.05021984693881298,0.010959406964792612,0.9844447097397112,0.2464841135861282
B_1-Phase_0066,noise,0.01,4,40-120,0.05021984693881298,0.15243875709891128,0.015555290260288793,0.7535158864138718
B_1-Phase_0066,noise,0.03,0,1-5,0.15264940792652387,0.04003212595118309,0.18774430142236692,0.07008930567930506
B_1-Phase_0066,noise,0.03,0,5-40,0.15264940792652387,0.03613427889458764,0.7967004083173442,0.24232683461478782
B_1-Phase_0066,noise,0.03,0,1-40,0.15264940792652387,0.036909420282463724,0.9844447097397112,0.3124161402940929
B_1-Phase_0066,noise,0.03,0,40-120,0.15264940792652387,0.4356020696052177,0.015555290260288793,0.6875838597059072
B_1-Phase_0066,noise,0.03,1,1-5,0.14623284419865276,0.024992358860997592,0.18774430142236692,0.027793383003147907
B_1-Phase_0066,noise,0.03,1,5-40,0.14623284419865276,0.03747391072242465,0.7967004083173442,0.2651631852735673
B_1-Phase_0066,noise,0.03,1,1-40,0.14623284419865276,0.0354344649202845,0.9844447097397112,0.2929565682767152
B_1-Phase_0066,noise,0.03,1,40-120,0.14623284419865276,0.437929206603516,0.015555290260288793,0.7070434317232849
B_1-Phase_0066,noise,0.03,2,1-5,0.14696340937114916,0.015291786193939106,0.18774430142236692,0.012792194940201757
B_1-Phase_0066,noise,0.03,2,5-40,0.14696340937114916,0.033331322920718,0.7967004083173442,0.25790633676145813
B_1-Phase_0066,noise,0.03,2,1-40,0.14696340937114916,0.03071965612469143,0.9844447097397112,0.2706985317016599
B_1-Phase_0066,noise,0.03,2,40-120,0.14696340937114916,0.4011285270949488,0.015555290260288793,0.7293014682983401
B_1-Phase_0066,noise,0.03,3,1-5,0.1455691184650514,0.02496114680828422,0.18774430142236692,0.033844072080481555
B_1-Phase_0066,noise,0.03,3,5-40,0.1455691184650514,0.03655316437832482,0.7967004083173442,0.3079865684876976
B_1-Phase_0066,noise,0.03,3,1-40,0.1455691184650514,0.03464307551429525,0.9844447097397112,0.3418306405681792
B_1-Phase_0066,noise,0.03,3,40-120,0.1455691184650514,0.3824162876327103,0.015555290260288793,0.6581693594318208
B_1-Phase_0066,noise,0.03,4,1-5,0.1506595408164389,0.019645144202001554,0.18774430142236692,0.016782559352151952
B_1-Phase_0066,noise,0.03,4,5-40,0.1506595408164389,0.03528124922478794,0.7967004083173442,0.22970155423397684
B_1-Phase_0066,noise,0.03,4,1-40,0.1506595408164389,0.03287822089437789,0.9844447097397112,0.2464841135861288
B_1-Phase_0066,noise,0.03,4,40-120,0.1506595408164389,0.4573162712967337,0.015555290260288793,0.7535158864138711
B_1-Phase_0066,background,0.05,0,1-5,0.13676463422867066,0.16753383199232807,0.18774430142236692,0.9998354137776249
B_1-Phase_0066,background,0.05,0,5-40,0.13676463422867066,0.0009847318587812232,0.7967004083173442,0.0001465843900803214
B_1-Phase_0066,background,0.05,0,1-40,0.13676463422867066,0.07316814971130527,0.9844447097397112,0.9999819981677052
B_1-Phase_0066,background,0.05,0,40-120,0.13676463422867066,0.002469681465908928,0.015555290260288793,1.800183229476535e-05
B_1-Phase_0066,background,0.2,0,1-5,0.5470585369146826,0.6701353279693121,0.18774430142236692,0.9998354137776251
B_1-Phase_0066,background,0.2,0,5-40,0.5470585369146826,0.0039389274351249405,0.7967004083173442,0.00014658439008032514
B_1-Phase_0066,background,0.2,0,1-40,0.5470585369146826,0.29267259884522107,0.9844447097397112,0.9999819981677053
B_1-Phase_0066,background,0.2,0,40-120,0.5470585369146826,0.009878725863635841,0.015555290260288793,1.8001832294765828e-05
