chemistry,method,condition,truth,predicted,count
Li-La-Zr-O,pdf_40_120,background_0.05,ZrO_225,LiOH-H2O_12,1
Li-La-Zr-O,pdf_40_120,background_0.05,Li4Zr3O8_141,Li2O_225,1
Li-La-Zr-O,pdf_40_120,background_0.05,Li7La3Zr2O12_230,Li2O2_194,1
Li-La-Zr-O,pdf_40_120,background_0.05,La2O3_206,LaOOH_11,2
Li-La-Zr-O,pdf_40_120,background_0.05,Li4Zr3O8_141,Zr2O_224,1
Li-La-Zr-O,pdf_40_120,background_0.05,Li7La3Zr2O12_142,Li7La3Zr2O12_230,1
Li-La-Zr-O,pdf_40_120,background_0.05,Li7La3Zr2O12_230,Li4Zr3O8_141,1
Li-La-Zr-O,pdf_40_120,background_0.05,ZrO2_137,La2Zr2O7_227,1
Li-La-Zr-O,pdf_40_120,background_0.05,Zr3O_167,ZrO_189,1
Li-La-Zr-O,pdf_40_120,background_0.05,Zr2O_224,ZrO2_225,1
Li-La-Zr-O,pdf_40_120,background_0.05,Li7La3Zr2O12_230,Li7La3Zr2O12_142,1
Li-La-Zr-O,raw_xrd,background_0.25,Zr2O_224,ZrO2_61,1
Li-La-Zr-O,raw_xrd,background_0.25,Li2O_225,LiOH-H2O_12,3
Li-La-Zr-O,raw_xrd,background_0.25,ZrO2_225,Zr2O_224,2
Li-La-Zr-O,raw_xrd,background_0.25,ZrO2_225,ZrO2_61,1
Li-La-Zr-O,raw_xrd,background_0.25,La2O3_206,LaOOH_11,2
Li-La-Zr-O,raw_xrd,background_0.25,Zr2O_224,LiOH-H2O_12,1
Li-La-Zr-O,raw_xrd,background_0.25,Li7La3Zr2O12_142,Li7La3Zr2O12_230,1
Li-La-Zr-O,raw_xrd,background_0.25,ZrO2_137,LiOH-H2O_12,1
Li-La-Zr-O,raw_xrd,background_0.25,Zr3O_167,LiO2_58,1
Li-La-Zr-O,raw_xrd,background_0.25,Zr2O_224,LiO2_58,1
Li-La-Zr-O,raw_xrd,background_0.25,Li7La3Zr2O12_230,Li7La3Zr2O12_142,1
Li-La-Zr-O,sqrt_xrd,background_0.25,Li2O_225,LiOH-H2O_12,1
Li-La-Zr-O,sqrt_xrd,background_0.25,ZrO2_225,Zr2O_224,2
Li-La-Zr-O,sqrt_xrd,background_0.25,ZrO_189,LiOH-H2O_12,1
Li-La-Zr-O,sqrt_xrd,background_0.25,ZrO_225,LiOH-H2O_12,1
Li-La-Zr-O,sqrt_xrd,background_0.25,ZrO2_225,ZrO2_61,1
Li-La-Zr-O,sqrt_xrd,background_0.25,Zr3O_167,LiOH-H2O_12,2
Li-La-Zr-O,sqrt_xrd,background_0.25,Zr2O_224,LiOH-H2O_12,2
Li-La-Zr-O,sqrt_xrd,background_0.25,ZrO2_61,Li2CO3_15,1
Li-La-Zr-O,sqrt_xrd,background_0.25,Li7La3Zr2O12_142,Li7La3Zr2O12_230,1
Li-La-Zr-O,sqrt_xrd,background_0.25,ZrO2_225,Li2CO3_15,1
Li-La-Zr-O,sqrt_xrd,background_0.25,ZrO2_137,LiOH-H2O_12,1
Li-La-Zr-O,sqrt_xrd,background_0.25,ZrO2_62,LiOH-H2O_12,1
Li-La-Zr-O,sqrt_xrd,background_0.25,Li7La3Zr2O12_230,Li7La3Zr2O12_142,1
Li-La-Zr-O,background_subtracted_xrd,background_0.25,ZrO2_225,Zr2O_224,2
Li-La-Zr-O,background_subtracted_xrd,background_0.25,Li7La3Zr2O12_142,Li7La3Zr2O12_230,1
Li-La-Zr-O,background_subtracted_xrd,background_0.25,Zr2O_224,ZrO2_225,1
Li-La-Zr-O,background_subtracted_xrd,background_0.25,Li7La3Zr2O12_230,Li7La3Zr2O12_142,1
Li-La-Zr-O,derivative_xrd,background_0.25,ZrO2_225,Zr2O_224,2
Li-La-Zr-O,derivative_xrd,background_0.25,ZrO_189,Li2O_225,1
Li-La-Zr-O,derivative_xrd,background_0.25,ZrO_225,LiOH-H2O_12,1
Li-La-Zr-O,derivative_xrd,background_0.25,ZrO2_225,ZrO2_61,1
Li-La-Zr-O,derivative_xrd,background_0.25,La2O3_206,LaOOH_11,2
Li-La-Zr-O,derivative_xrd,background_0.25,Li4Zr3O8_141,Li7La3Zr2O12_230,1
Li-La-Zr-O,derivative_xrd,background_0.25,Li7La3Zr2O12_142,Li7La3Zr2O12_230,1
Li-La-Zr-O,derivative_xrd,background_0.25,Li7La3Zr2O12_230,LiOH_129,1
Li-La-Zr-O,derivative_xrd,background_0.25,Zr3O_182,Zr3O_167,1
Li-La-Zr-O,derivative_xrd,background_0.25,ZrO2_137,ZrO2_62,1
Li-La-Zr-O,derivative_xrd,background_0.25,ZrO2_62,Li2CO3_15,1
Li-La-Zr-O,derivative_xrd,background_0.25,Zr3O_167,LiO2_58,1
Li-La-Zr-O,derivative_xrd,background_0.25,Zr2O_224,ZrO2_225,1
Li-La-Zr-O,derivative_xrd,background_0.25,Li7La3Zr2O12_230,Li7La3Zr2O12_142,1
Li-La-Zr-O,pdf_1_5,background_0.25,La(OH)3_176,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,Li2CO3_15,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,ZrO2_19,LiLaO2_14,3
Li-La-Zr-O,pdf_1_5,background_0.25,ZrO2_19,LiO2_58,1
Li-La-Zr-O,pdf_1_5,background_0.25,Zr2O_224,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,ZrO2_14,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,ZrO2_62,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,Li7La3Zr2O12_142,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,Li2O_225,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,Li2ZrO3_15,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,Li2O2_194,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,ZrO2_225,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,ZrO_189,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,Li6Zr2O7_15,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,LiLaO2_14,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,Li4Zr3O8_141,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,ZrO2_137,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,ZrO2_61,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,ZrO_225,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,LiOH_129,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,La2O3_164,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,Zr3O_167,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,La2Zr2O7_227,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,LaOOH_11,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,Li7La3Zr2O12_230,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,La2O3_206,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,Zr3O_182,LiO2_58,4
Li-La-Zr-O,pdf_1_5,background_0.25,LiOH-H2O_12,LiO2_58,4
Li-La-Zr-O,pdf_5_40,background_0.25,ZrO2_225,Zr2O_224,2
Li-La-Zr-O,pdf_5_40,background_0.25,ZrO2_61,Zr2O_224,1
Li-La-Zr-O,pdf_5_40,background_0.25,Li7La3Zr2O12_230,Li7La3Zr2O12_142,1
Li-La-Zr-O,pdf_1_40,background_0.25,ZrO2_14,LiOH-H2O_12,1
Li-La-Zr-O,pdf_1_40,background_0.25,Li2O_225,LiOH-H2O_12,2
Li-La-Zr-O,pdf_1_40,background_0.25,ZrO2_225,Zr2O_224,2
Li-La-Zr-O,pdf_1_40,background_0.25,ZrO2_137,LiO2_58,1
Li-La-Zr-O,pdf_1_40,background_0.25,Zr3O_167,LiOH-H2O_12,1
Li-La-Zr-O,pdf_1_40,background_0.25,Li7La3Zr2O12_230,LiOH-H2O_12,1
Li-La-Zr-O,pdf_1_40,background_0.25,Zr2O_224,LiO2_58,2
Li-La-Zr-O,pdf_1_40,background_0.25,ZrO2_137,LiOH-H2O_12,2
Li-La-Zr-O,pdf_1_40,background_0.25,ZrO2_61,LiO2_58,1
Li-La-Zr-O,pdf_1_40,background_0.25,Li7La3Zr2O12_230,LiO2_58,1
Li-La-Zr-O,pdf_1_40,background_0.25,Li7La3Zr2O12_230,Li7La3Zr2O12_142,1
Li-La-Zr-O,pdf_40_120,background_0.25,ZrO2_225,Zr2O_224,2
Li-La-Zr-O,pdf_40_120,background_0.25,ZrO_189,Li2O_225,1
Li-La-Zr-O,pdf_40_120,background_0.25,Li4Zr3O8_141,ZrO_225,1
Li-La-Zr-O,pdf_40_120,background_0.25,ZrO_225,LiOH-H2O_12,1
Li-La-Zr-O,pdf_40_120,background_0.25,Li4Zr3O8_141,Li2O_225,1
Li-La-Zr-O,pdf_40_120,background_0.25,Li7La3Zr2O12_230,Li2O2_194,1
Li-La-Zr-O,pdf_40_120,background_0.25,La2O3_206,LaOOH_11,2
Li-La-Zr-O,pdf_40_120,background_0.25,Li4Zr3O8_141,Zr2O_224,1
Li-La-Zr-O,pdf_40_120,background_0.25,Li7La3Zr2O12_142,Li7La3Zr2O12_230,1
Li-La-Zr-O,pdf_40_120,background_0.25,Li7La3Zr2O12_230,Li4Zr3O8_141,1
Li-La-Zr-O,pdf_40_120,background_0.25,ZrO2_137,La2Zr2O7_227,1
Li-La-Zr-O,pdf_40_120,background_0.25,Zr3O_167,ZrO_189,1
Li-La-Zr-O,pdf_40_120,background_0.25,Zr2O_224,ZrO2_225,1
Li-La-Zr-O,pdf_40_120,background_0.25,Li7La3Zr2O12_230,Li7La3Zr2O12_142,1
Li-Ti-P-O,raw_xrd,baseline,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,raw_xrd,baseline,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,raw_xrd,baseline,Li4Ti5O12_227,Li2TiO3_15,1
Li-Ti-P-O,raw_xrd,baseline,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,raw_xrd,baseline,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,raw_xrd,baseline,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,raw_xrd,baseline,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,sqrt_xrd,baseline,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,sqrt_xrd,baseline,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,sqrt_xrd,baseline,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,sqrt_xrd,baseline,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,sqrt_xrd,baseline,LiTi2O4_11,LiTi2O4_58,2
Li-Ti-P-O,sqrt_xrd,baseline,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,background_subtracted_xrd,baseline,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,background_subtracted_xrd,baseline,Li4Ti5O12_227,LiTiO2_227,2
Li-Ti-P-O,background_subtracted_xrd,baseline,Li4Ti5O12_227,Li2TiO3_15,1
Li-Ti-P-O,background_subtracted_xrd,baseline,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,background_subtracted_xrd,baseline,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,background_subtracted_xrd,baseline,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,background_subtracted_xrd,baseline,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,background_subtracted_xrd,baseline,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,derivative_xrd,baseline,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,derivative_xrd,baseline,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,derivative_xrd,baseline,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,derivative_xrd,baseline,Li3Ti4O8_3,TiO2_141,1
Li-Ti-P-O,derivative_xrd,baseline,Li2O_225,LiOH-H2O_12,1
Li-Ti-P-O,derivative_xrd,baseline,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,derivative_xrd,baseline,Li3PO4_31,Li3PO4_62,1
Li-Ti-P-O,derivative_xrd,baseline,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,derivative_xrd,baseline,TiO2_136,LiPO3_13,1
Li-Ti-P-O,derivative_xrd,baseline,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,derivative_xrd,baseline,TiPO4_14,LiPO3_13,1
Li-Ti-P-O,derivative_xrd,baseline,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,derivative_xrd,baseline,TiPO4_14,LiOH_129,1
Li-Ti-P-O,derivative_xrd,baseline,P2O5_43,LiTi2(PO4)3_167,1
Li-Ti-P-O,derivative_xrd,baseline,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,pdf_1_5,baseline,LiTiPO5_2,Li4TiO4_63,1
Li-Ti-P-O,pdf_1_5,baseline,LiTiPO5_62,Ti5(PO5)4_19,3
Li-Ti-P-O,pdf_1_5,baseline,Li8PO3_221,Li2O_166,3
Li-Ti-P-O,pdf_1_5,baseline,Ti(PO3)3_9,TiP2O7_205,2
Li-Ti-P-O,pdf_1_5,baseline,TiP2_62,LiP_14,1
Li-Ti-P-O,pdf_1_5,baseline,LiTi2O4_12,Li2Ti3O7_11,2
Li-Ti-P-O,pdf_1_5,baseline,LiTi2(PO4)3_167,TiO2_141,2
Li-Ti-P-O,pdf_1_5,baseline,Li3Ti4O8_3,LiP_14,1
Li-Ti-P-O,pdf_1_5,baseline,LiOH-H2O_12,Li2CO3_15,2
Li-Ti-P-O,pdf_1_5,baseline,Li2Ti2(PO4)3_60,Li4P2O7_14,3
Li-Ti-P-O,pdf_1_5,baseline,Ti2P2O11_2,Li2Ti3O7_11,2
Li-Ti-P-O,pdf_1_5,baseline,LiTi2O4_227,Li4Ti5O12_227,3
Li-Ti-P-O,pdf_1_5,baseline,Li4P2O7_2,LiP_14,2
Li-Ti-P-O,pdf_1_5,baseline,LiTiO2_227,Li4Ti5O12_227,3
Li-Ti-P-O,pdf_1_5,baseline,Li4P2O7_2,P2O5_43,1
Li-Ti-P-O,pdf_1_5,baseline,Ti(PO5)2_4,LiTiPO5_2,1
Li-Ti-P-O,pdf_1_5,baseline,LiTiPO5_2,TiPO4_11,1
Li-Ti-P-O,pdf_1_5,baseline,Ti2P2O9_2,Li2Ti3O7_11,2
Li-Ti-P-O,pdf_1_5,baseline,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,pdf_1_5,baseline,Ti(PO5)2_4,TiP2O7_205,1
Li-Ti-P-O,pdf_1_5,baseline,LiTi2O4_11,LiTi2O4_58,2
Li-Ti-P-O,pdf_1_5,baseline,TiO2_136,Li2O_225,1
Li-Ti-P-O,pdf_1_5,baseline,Li4P4O17_15,LiPO4_146,1
Li-Ti-P-O,pdf_1_5,baseline,TiP2O9_14,Li2Ti3O7_11,1
Li-Ti-P-O,pdf_1_5,baseline,LiTi2O4_31,LiTi2O4_58,3
Li-Ti-P-O,pdf_1_5,baseline,TiO2_136,TiO2_141,1
Li-Ti-P-O,pdf_1_5,baseline,LiTiP2O7_4,TiPO4_11,1
Li-Ti-P-O,pdf_1_5,baseline,LiPO3_14,Li4P2O7_14,1
Li-Ti-P-O,pdf_1_5,baseline,Ti4(PO5)3_43,Ti5(PO5)4_19,3
Li-Ti-P-O,pdf_1_5,baseline,LiOH-H2O_12,TiPO4_14,1
Li-Ti-P-O,pdf_5_40,baseline,LiTiPO5_62,Ti5(PO5)4_19,1
Li-Ti-P-O,pdf_5_40,baseline,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,pdf_5_40,baseline,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,pdf_5_40,baseline,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,pdf_5_40,baseline,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,pdf_1_40,baseline,LiTiPO5_62,Ti5(PO5)4_19,3
Li-Ti-P-O,pdf_1_40,baseline,Li4Ti5O12_227,LiTi2O4_227,1
Li-Ti-P-O,pdf_1_40,baseline,Li4Ti5O12_227,Li2TiO3_15,3
Li-Ti-P-O,pdf_1_40,baseline,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,pdf_1_40,baseline,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,pdf_1_40,baseline,LiTi2O4_11,LiTi2O4_58,2
Li-Ti-P-O,pdf_1_40,baseline,LiTi2O4_31,LiTi2O4_11,2
Li-Ti-P-O,pdf_1_40,baseline,Ti4(PO5)3_43,Ti5(PO5)4_19,1
Li-Ti-P-O,pdf_40_120,baseline,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,pdf_40_120,baseline,Li3PO4_31,TiP_194,1
Li-Ti-P-O,pdf_40_120,baseline,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,pdf_40_120,baseline,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,pdf_40_120,baseline,LiTi2O4_12,TiPO4_31,1
Li-Ti-P-O,pdf_40_120,baseline,LiTi2O4_58,P2O5_62,1
Li-Ti-P-O,pdf_40_120,baseline,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,pdf_40_120,baseline,TiP_193,TiPO4_11,1
Li-Ti-P-O,pdf_40_120,baseline,Li2Ti3O7_11,Li2O_225,1
Li-Ti-P-O,pdf_40_120,baseline,Li2O_225,LiOH-H2O_12,1
Li-Ti-P-O,pdf_40_120,baseline,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,pdf_40_120,baseline,Li3PO4_31,P2O5_62,1
Li-Ti-P-O,pdf_40_120,baseline,P2O5_62,Li2O_166,1
Li-Ti-P-O,pdf_40_120,baseline,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,pdf_40_120,baseline,LiTiP2O7_4,Ti(PO5)2_4,1
Li-Ti-P-O,pdf_40_120,baseline,TiPO4_11,Li4P2O7_14,1
Li-Ti-P-O,pdf_40_120,baseline,Ti2P2O11_2,TiP2O9_14,1
Li-Ti-P-O,pdf_40_120,baseline,TiP2O7_205,P2O5_62,1
Li-Ti-P-O,pdf_40_120,baseline,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,pdf_40_120,baseline,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,raw_xrd,noise_0.01_trial0,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,raw_xrd,noise_0.01_trial0,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,raw_xrd,noise_0.01_trial0,Li4Ti5O12_227,Li2TiO3_15,1
Li-Ti-P-O,raw_xrd,noise_0.01_trial0,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,raw_xrd,noise_0.01_trial0,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,raw_xrd,noise_0.01_trial0,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,raw_xrd,noise_0.01_trial0,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,sqrt_xrd,noise_0.01_trial0,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,sqrt_xrd,noise_0.01_trial0,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,sqrt_xrd,noise_0.01_trial0,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,sqrt_xrd,noise_0.01_trial0,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,sqrt_xrd,noise_0.01_trial0,LiTi2O4_11,LiTi2O4_58,2
Li-Ti-P-O,sqrt_xrd,noise_0.01_trial0,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,background_subtracted_xrd,noise_0.01_trial0,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,background_subtracted_xrd,noise_0.01_trial0,Li4Ti5O12_227,LiTiO2_227,2
Li-Ti-P-O,background_subtracted_xrd,noise_0.01_trial0,Li4Ti5O12_227,Li2TiO3_15,1
Li-Ti-P-O,background_subtracted_xrd,noise_0.01_trial0,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,background_subtracted_xrd,noise_0.01_trial0,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,background_subtracted_xrd,noise_0.01_trial0,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,background_subtracted_xrd,noise_0.01_trial0,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,background_subtracted_xrd,noise_0.01_trial0,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,derivative_xrd,noise_0.01_trial0,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,derivative_xrd,noise_0.01_trial0,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,derivative_xrd,noise_0.01_trial0,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,derivative_xrd,noise_0.01_trial0,Li3Ti4O8_3,TiO2_141,1
Li-Ti-P-O,derivative_xrd,noise_0.01_trial0,LiTi2O4_227,Li4Ti5O12_227,1
Li-Ti-P-O,derivative_xrd,noise_0.01_trial0,Li2O_225,LiOH-H2O_12,1
Li-Ti-P-O,derivative_xrd,noise_0.01_trial0,LiTiO2_227,LiTi2O4_227,2
Li-Ti-P-O,derivative_xrd,noise_0.01_trial0,Li3PO4_31,Li3PO4_62,1
Li-Ti-P-O,derivative_xrd,noise_0.01_trial0,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,derivative_xrd,noise_0.01_trial0,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,derivative_xrd,noise_0.01_trial0,TiPO4_14,LiPO3_13,1
Li-Ti-P-O,derivative_xrd,noise_0.01_trial0,TiO2_136,LiPO3_13,1
Li-Ti-P-O,derivative_xrd,noise_0.01_trial0,P2O5_43,Li4P2O7_2,1
Li-Ti-P-O,derivative_xrd,noise_0.01_trial0,TiPO4_14,LiOH_129,1
Li-Ti-P-O,derivative_xrd,noise_0.01_trial0,P2O5_43,LiTi2(PO4)3_167,1
Li-Ti-P-O,derivative_xrd,noise_0.01_trial0,Li4P2O7_14,Li4P2O7_2,1
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,LiTiPO5_62,Ti5(PO5)4_19,3
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,Li8PO3_221,Li2O_166,3
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,Ti(PO3)3_9,TiP2O7_205,2
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,TiP2_62,LiP_14,1
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,LiTi2O4_12,Li2Ti3O7_11,1
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,LiTi2(PO4)3_167,TiO2_141,2
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,Li3Ti4O8_3,LiP_14,1
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,LiOH-H2O_12,Li2CO3_15,2
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,Li2Ti2(PO4)3_60,Li4P2O7_14,3
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,Ti2P2O11_2,Li2Ti3O7_11,2
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,LiTi2O4_227,Li4Ti5O12_227,3
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,Li4P2O7_2,LiP_14,1
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,LiTiO2_227,Li4Ti5O12_227,3
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,Li4P2O7_2,P2O5_43,2
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,Ti(PO5)2_4,TiO2_141,1
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,LiTiPO5_2,LiP_14,1
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,Ti2P2O9_2,Li2Ti3O7_11,2
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,Li3PO4_62,Li3PO4_31,1
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,Ti(PO5)2_4,TiP2O7_205,1
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,LiTi2O4_11,LiTi2O4_58,2
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,TiO2_136,Li2O_225,1
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,Li4P4O17_15,LiPO4_146,1
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,TiP2O9_14,Li2Ti3O7_11,1
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,LiTi2O4_31,LiTi2O4_11,1
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,LiTi2O4_31,LiTi2O4_58,2
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,TiO2_136,TiO2_141,1
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,LiTiP2O7_4,TiPO4_11,1
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,Ti4(PO5)3_43,Ti5(PO5)4_19,3
Li-Ti-P-O,pdf_1_5,noise_0.01_trial0,LiOH-H2O_12,TiPO4_14,1
Li-Ti-P-O,pdf_5_40,noise_0.01_trial0,LiTiPO5_62,Ti5(PO5)4_19,1
Li-Ti-P-O,pdf_5_40,noise_0.01_trial0,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,pdf_5_40,noise_0.01_trial0,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,pdf_5_40,noise_0.01_trial0,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,pdf_5_40,noise_0.01_trial0,LiTi2O4_11,LiTi2O4_58,1
Li-Ti-P-O,pdf_1_40,noise_0.01_trial0,LiTiPO5_62,Ti5(PO5)4_19,3
Li-Ti-P-O,pdf_1_40,noise_0.01_trial0,Li4Ti5O12_227,LiTi2O4_227,1
Li-Ti-P-O,pdf_1_40,noise_0.01_trial0,Li4Ti5O12_227,Li2TiO3_15,3
Li-Ti-P-O,pdf_1_40,noise_0.01_trial0,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,pdf_1_40,noise_0.01_trial0,LiTiO2_227,LiTi2O4_227,3
Li-Ti-P-O,pdf_1_40,noise_0.01_trial0,LiTi2O4_11,LiTi2O4_58,2
Li-Ti-P-O,pdf_1_40,noise_0.01_trial0,LiTi2O4_31,LiTi2O4_11,2
Li-Ti-P-O,pdf_40_120,noise_0.01_trial0,LiTiPO5_62,Ti4(PO5)3_43,1
Li-Ti-P-O,pdf_40_120,noise_0.01_trial0,Li3PO4_31,TiP_194,1
Li-Ti-P-O,pdf_40_120,noise_0.01_trial0,Li4Ti5O12_227,LiTiO2_227,1
Li-Ti-P-O,pdf_40_120,noise_0.01_trial0,Li4Ti5O12_227,Li2TiO3_15,2
Li-Ti-P-O,pdf_40_120,noise_0.01_trial0,LiTi2O4_12,TiPO4_31,1
Li-Ti-P-O,pdf_40_120,noise_0.01_trial0,LiTi2O4_58,P2O5_62,1
Li-Ti-P-O,pdf_40_120,noise_0.01_trial0,Li3Ti4O8_3,TiP2O9_14,1
Li-Ti-P-O,pdf_40_120,noise_0.01_trial0,TiP_193,LiPO4_146,1
Li-Ti-P-O,pdf_40_120,noise_0.01_trial0,Li2Ti3O7_11,Li2O_225,1
