run_id,candidate,family,validation_mae
Cu_unit_peak_normalized_1729_full,ridge_alpha1,ridge,0.13403013559046795
Cu_unit_peak_normalized_1729_full,ridge_alpha100,ridge,0.13897949677147367
Cu_unit_peak_normalized_1729_full,svr_gammafactor0.1,svr,0.1265655270365522
Cu_unit_peak_normalized_1729_full,svr_gammafactor1,svr,0.10071780563036026
Cu_unit_peak_normalized_1729_full,extratrees_leaf2,extra_trees,0.11876849173376502
Cu_unit_peak_normalized_1729_full,extratrees_leaf8,extra_trees,0.12825384586616992
Cu_spectrum_identified_1729_white_line,ridge_alpha1,ridge,0.16170345584952686
Cu_spectrum_identified_1729_white_line,ridge_alpha100,ridge,0.16154062970265276
Cu_spectrum_identified_1729_white_line,svr_gammafactor0.1,svr,0.15158724559552106
Cu_spectrum_identified_1729_white_line,svr_gammafactor1,svr,0.15475729371016486
Cu_spectrum_identified_1729_white_line,extratrees_leaf2,extra_trees,0.1565569096669121
Cu_spectrum_identified_1729_white_line,extratrees_leaf8,extra_trees,0.15967579135751125
Cu_spectrum_identified_1729_full,ridge_alpha1,ridge,0.12910290460955276
Cu_spectrum_identified_1729_full,ridge_alpha100,ridge,0.1334302821984612
Cu_spectrum_identified_1729_full,svr_gammafactor0.1,svr,0.10757124589228045
Cu_spectrum_identified_1729_full,svr_gammafactor1,svr,0.07829479417929583
Cu_spectrum_identified_1729_full,extratrees_leaf2,extra_trees,0.07981536573044998
Cu_spectrum_identified_1729_full,extratrees_leaf8,extra_trees,0.09022566617147947
Cu_spectrum_all_1729_white_line,ridge_alpha1,ridge,0.16400397872097744
Cu_spectrum_all_1729_white_line,ridge_alpha100,ridge,0.16429971624651268
Cu_spectrum_all_1729_white_line,svr_gammafactor0.1,svr,0.14763938950414285
Cu_spectrum_all_1729_white_line,svr_gammafactor1,svr,0.1465275154159369
Cu_spectrum_all_1729_white_line,extratrees_leaf2,extra_trees,0.15319626662069427
Cu_spectrum_all_1729_white_line,extratrees_leaf8,extra_trees,0.15797529444276626
Cu_spectrum_all_1729_full,ridge_alpha1,ridge,0.12572184257239916
Cu_spectrum_all_1729_full,ridge_alpha100,ridge,0.13059767076930942
Cu_spectrum_all_1729_full,svr_gammafactor0.1,svr,0.10580959635019042
Cu_spectrum_all_1729_full,svr_gammafactor1,svr,0.07746709579238122
Cu_spectrum_all_1729_full,extratrees_leaf2,extra_trees,0.0753343335017074
Cu_spectrum_all_1729_full,extratrees_leaf8,extra_trees,0.08476573984975763
